x	y	cluster	word
15.807867050170898	-14.402999877929688	4	W
11.844451904296875	-28.306955337524414	0	PC
-13.190264701843262	-14.44322395324707	2	Old
0.014448744244873524	-9.504161834716797	5	Team
-4.425194263458252	20.741731643676758	1	fan
-29.35968589782715	-21.81218147277832	8	Chicago
-28.057209014892578	-7.068160533905029	7	Bill
3.103813886642456	19.082706451416016	1	trade
2.637220621109009	27.828340530395508	10	fight
-16.21336555480957	-4.221404075622559	7	William
-41.55170440673828	-0.9896021485328674	7	Chris
-14.884353637695312	-29.16714096069336	4	200
6.440498352050781	16.806865692138672	1	ball
0.5340507626533508	-5.278420448303223	8	Bay
-46.626708984375	8.121588706970215	7	Smith
15.832023620605469	24.93709945678711	10	military
-43.64431381225586	0.01259896345436573	7	Mike
33.26011657714844	-19.202070236206055	0	iPhone
-7.602781772613525	28.895883560180664	10	poor
20.6231689453125	31.102325439453125	3	Lord
-13.327093124389648	29.19550895690918	10	led
10.91495132446289	17.303165435791016	1	construction
4.477049827575684	15.254863739013672	5	sports
-9.335233688354492	29.5671443939209	10	dead
-16.363462448120117	-16.22849464416504	2	Rock
-30.080514907836914	-4.2695183753967285	7	Thomas
3.4792897701263428	-14.465014457702637	2	Quote
-28.992870330810547	-3.1223106384277344	7	Peter
-5.691686630249023	3.705587863922119	4	d
-0.3797589838504791	-11.043420791625977	2	Super
10.080299377441406	-27.671310424804688	0	User
2.975062131881714	13.594812393188477	5	teams
-12.981165885925293	-28.53643798828125	4	500
12.979267120361328	-8.397238731384277	4	vs
-10.223800659179688	27.938501358032227	1	respect
-0.9107253551483154	-19.58278465270996	9	Box
27.75448226928711	-18.60053825378418	9	Pro
-42.10247039794922	1.650093913078308	7	Joe
-39.25221252441406	0.9594947099685669	7	Tom
-2.580862283706665	-15.190288543701172	4	R
1.2301416397094727	19.601720809936523	1	records
2.1466691493988037	28.660381317138672	10	attack
21.4090633392334	32.1583251953125	3	Christ
-13.49228286743164	30.230506896972656	10	beat
-37.75175476074219	-7.345032215118408	7	Johnson
-33.708160400390625	0.2221439927816391	7	Richard
6.999454021453857	9.767190933227539	5	football
-2.1735618114471436	-8.95685863494873	2	vs.
11.043990135192871	27.985488891601562	1	century
-0.6169736385345459	19.427047729492188	1	thread
26.23641586303711	0.9406769275665283	6	e
22.95281982421875	29.359134674072266	3	Israel
18.193023681640625	12.398521423339844	1	custom
10.696497917175293	-19.038787841796875	9	Training
-40.62616729736328	-0.5228613018989563	7	Steve
25.359235763549805	11.993043899536133	1	audio
25.3769474029541	-10.952227592468262	9	Golf
-21.07257080078125	25.108810424804688	2	According
26.370698928833008	13.373563766479492	1	driver
-28.99465560913086	-21.79665756225586	8	Boston
30.402572631835938	-1.4928593635559082	6	et
-46.39236068725586	6.351504325866699	7	Scott
5.852420806884766	16.35240936279297	5	score
13.929525375366211	25.269241333007812	10	killed
-1.6979507207870483	24.958017349243164	10	leader
-2.5338950157165527	17.407737731933594	1	manager
-12.421964645385742	-18.02667999267578	2	End
4.753900527954102	-14.987130165100098	2	Wall
-10.398294448852539	23.246200561523438	1	solid
0.25640803575515747	8.97021484375	10	Bush
-35.0416145324707	-0.6144996285438538	7	Martin
1.6728670597076416	26.67120361328125	10	leaders
-14.489567756652832	-29.531496047973633	4	300
4.387038707733154	0.6041665077209473	5	League
-37.2774658203125	-0.6643559336662292	7	Jack
-45.72830581665039	7.743709564208984	7	Jones
9.3216552734375	8.501472473144531	5	coach
2.7636473178863525	-4.417253017425537	8	Jersey
-44.10194396972656	0.7465981841087341	7	Jim
-8.925765037536621	28.234027862548828	10	rule
-11.722883224487305	-16.04391098022461	2	Way
18.426149368286133	-20.268878936767578	9	Auto
1.0298746824264526	28.85509490966797	10	kill
10.680477142333984	-25.428672790527344	9	Computer
8.385478973388672	0.8367246985435486	5	Football
30.416494369506836	-8.247642517089844	4	GMT
-37.93709945678711	-0.18741929531097412	7	Bob
10.437187194824219	-17.341190338134766	9	Bar
-3.0725831985473633	-15.392666816711426	4	G
-31.349573135375977	-3.1049952507019043	7	Charles
-42.34983444213867	9.00614070892334	7	Jackson
27.97658920288086	13.956231117248535	1	repair
-10.02708625793457	-5.3768792152404785	7	W.
26.56359100341797	-18.98162269592285	9	Audio
-1.3938807249069214	22.17348289489746	1	quote
12.3714017868042	-13.41063404083252	2	Dog
24.069732666015625	9.90552806854248	0	install
28.32992935180664	-17.64389419555664	2	Forums
-7.048668384552002	-14.783120155334473	2	Master
26.569637298583984	18.728090286254883	1	guitar
7.801386833190918	20.852407455444336	10	defense
-6.728761196136475	1.9359158277511597	4	O
-5.809238433837891	4.6435627937316895	6	o
-0.9543874263763428	-21.757522583007812	9	Standard
12.035052299499512	-27.442806243896484	0	2.0
36.219970703125	-13.091182708740234	0	Server
-2.7851722240448	-15.043184280395508	4	P
12.968603134155273	10.414628982543945	1	golf
-10.970867156982422	29.918195724487305	10	battle
-11.140256881713867	21.80875015258789	1	generation
22.840497970581055	30.51795768737793	3	Bible
-14.525543212890625	-4.314836025238037	7	Mr
-18.22103500366211	-16.872655868530273	2	Head
-5.038971900939941	26.54804229736328	1	master
0.8749759197235107	-20.65216636657715	9	Tech
21.07526397705078	14.223301887512207	1	auto
12.8191499710083	8.736400604248047	10	injury
23.050931930541992	25.46421241760254	10	Iraq
17.104982376098633	18.070138931274414	1	theory
2.076991558074951	19.193511962890625	1	serving
-16.14967155456543	28.099790573120117	1	greatest
-15.087438583374023	-21.92743682861328	0	YouTube
-29.666088104248047	-7.009008884429932	7	Matt
26.721113204956055	-12.921611785888672	9	Oil
15.128000259399414	-12.490296363830566	2	Records
13.62313175201416	-25.02440643310547	9	Tools
-40.45769119262695	-5.012673377990723	7	Ryan
9.245057106018066	-28.465415954589844	0	RSS
-5.568345069885254	-6.770701885223389	2	Army
34.10578918457031	-12.762986183166504	0	HP
15.017404556274414	-21.316083908081055	5	Player
-11.511735916137695	26.591156005859375	1	mark
-28.407358169555664	-20.312015533447266	8	Louis
10.499982833862305	-22.036481857299805	9	Test
-45.70541000366211	2.6451356410980225	7	Brian
-6.434187412261963	2.3981823921203613	4	p.
-5.037598133087158	-13.791082382202148	2	III
23.976333618164062	-18.05704116821289	9	Equipment
-45.41495895385742	4.999320030212402	7	Andrew
15.8499116897583	-10.397675514221191	4	v.
1.702192783355713	25.615331649780273	10	leadership
-4.260034561157227	-18.848243713378906	2	Original
14.085733413696289	16.029356002807617	1	zone
22.482919692993164	-16.710628509521484	9	Engineering
20.07978630065918	16.261253356933594	1	command
32.80923080444336	-7.773494720458984	4	yards
29.670551300048828	-18.499755859375	0	MP3
-22.85202407836914	-15.080617904663086	2	Four
-40.01134490966797	0.5015038847923279	7	Dave
-38.07320785522461	-1.6910037994384766	7	Ben
35.263465881347656	-18.522977828979492	0	Android
11.252092361450195	-13.915995597839355	2	Band
26.97492027282715	-8.75196647644043	2	DJ
-39.337554931640625	-0.7524917721748352	7	Tim
17.562904357910156	13.032651901245117	1	replacement
23.03944969177246	-17.358154296875	9	Steel
0.5613046884536743	-14.495155334472656	2	Message
27.270830154418945	17.384483337402344	1	fishing
-6.547287464141846	-16.236032485961914	2	Force
-6.297304630279541	28.916587829589844	10	committed
-12.990060806274414	-29.3361873626709	4	400
-34.24854278564453	3.35052227973938	7	Daniel
-0.2388840913772583	25.268898010253906	10	camp
-13.468788146972656	24.8288516998291	1	replace
-29.947017669677734	-3.6193883419036865	7	Henry
2.057910919189453	29.10182762145996	10	fighting
6.657690048217773	-22.234901428222656	9	Pack
-6.966485977172852	-10.203628540039062	2	Kingdom
-40.14451599121094	3.96891450881958	7	Frank
24.777427673339844	18.50009536743164	1	beer
-36.55873107910156	-3.079671859741211	7	Dan
0.26787760853767395	-16.70089340209961	9	Wood
22.43218231201172	11.898785591125488	1	remote
3.039716958999634	24.6103572845459	10	youth
-5.988089084625244	-16.81630516052246	2	Trade
22.789379119873047	-18.22134780883789	9	Electric
-28.083826065063477	-3.3843812942504883	7	Joseph
-45.889896392822266	2.036424160003662	7	Kevin
14.368195533752441	29.956417083740234	10	evil
-15.935734748840332	-12.590716361999512	2	Death
-41.20249938964844	-0.8633122444152832	7	Jeff
11.72911548614502	16.060749053955078	1	trading
26.321304321289062	-17.77100372314453	9	Engine
17.354053497314453	-12.440014839172363	2	Vol
35.50370788574219	-20.124845504760742	0	browser
-2.749228000640869	28.5961856842041	10	argument
-12.199469566345215	-20.981801986694336	9	Quick
-32.587059020996094	2.995997667312622	7	Adam
2.6674835681915283	-4.347171783447266	8	Minnesota
-11.953043937683105	-5.613080024719238	7	Chief
-43.12154006958008	7.013818264007568	7	Sam
10.405112266540527	22.18524932861328	10	chief
-42.473548889160156	-0.6157652139663696	7	Jason
-13.076043128967285	1.0056673288345337	3	Father
2.9203860759735107	-19.223430633544922	2	Sound
-13.271332740783691	1.9339464902877808	3	Holy
35.592037200927734	-17.667049407958984	0	Linux
3.2992701530456543	13.262003898620605	5	league
4.230504512786865	-22.022668838500977	9	Speed
-42.37255859375	1.978829264640808	7	Tony
15.294129371643066	-6.866703033447266	6	El
-11.953146934509277	-29.223407745361328	4	250
11.706006050109863	2.1866445541381836	5	NFL
7.139416217803955	-27.756425857543945	4	360
-17.19691276550293	-18.218265533447266	2	Official
4.224197864532471	16.55487632751465	1	sport
25.27836799621582	15.084421157836914	1	motor
-29.987586975097656	-21.18012809753418	8	Dallas
17.830108642578125	-14.870160102844238	2	Volume
10.258541107177734	17.373769760131836	1	gear
13.832109451293945	30.924728393554688	3	god
29.315147399902344	-12.614788055419922	9	Repair
32.86946487426758	-11.410516738891602	9	Battery
-43.84101104736328	4.816961288452148	7	Eric
11.182931900024414	19.02716827392578	1	minor
19.988794326782227	13.695651054382324	1	engineering
-10.01691722869873	-19.66988182067871	4	Max
30.364709854125977	-9.791228294372559	8	Tickets
8.462370872497559	-21.249008178710938	9	Construction
11.637680053710938	-17.834270477294922	9	Metal
-41.278526306152344	1.9875682592391968	7	Alex
5.927100658416748	22.676362991333008	10	victory
-11.236184120178223	31.146411895751953	10	fellow
34.64791488647461	-20.305278778076172	0	OS
-5.695261478424072	3.2257087230682373	4	p
-12.759814262390137	-20.04576873779297	2	Questions
-28.34930992126465	-21.723859786987305	8	Diego
-13.516629219055176	-27.670190811157227	4	51
5.417228698730469	-20.908411026000977	9	Machine
-11.004739761352539	22.156551361083984	1	capable
35.07698059082031	-13.144953727722168	0	Samsung
12.446178436279297	-8.074609756469727	4	v
16.05607032775879	29.07402992248535	10	king
-4.467012405395508	28.460403442382812	1	hundred
-15.159387588500977	27.594213485717773	1	heads
15.04135513305664	22.9920597076416	10	illegal
-35.979061126708984	2.199211597442627	7	Stephen
-18.967817306518555	27.555837631225586	1	Thus
-8.97148323059082	28.851787567138672	10	bear
31.17159652709961	-15.198472023010254	0	Wireless
-14.28696060180664	27.329835891723633	1	passing
-1.2904713153839111	30.212108612060547	1	duty
0.4892614185810089	7.578064918518066	7	Al
-13.671590805053711	-4.952924728393555	7	Jr.
15.114435195922852	24.25295066833496	10	criminal
30.263671875	-2.7699356079101562	6	mi
15.390789985656738	23.672191619873047	10	officers
-41.00107955932617	0.7336704134941101	7	Nick
-2.6736907958984375	25.181798934936523	10	facing
-3.3775057792663574	23.791614532470703	10	kick
19.017749786376953	12.955622673034668	1	manual
-15.316730499267578	-19.8581600189209	2	Notes
5.47476863861084	-5.959156513214111	2	Youth
-14.060117721557617	25.376697540283203	1	ultimate
-12.863274574279785	-13.668774604797363	2	Dead
21.240488052368164	24.855546951293945	10	weapons
-16.74712371826172	29.236696243286133	10	believed
-29.30109977722168	-23.455442428588867	8	Philadelphia
10.096171379089355	8.511265754699707	5	scored
-18.943876266479492	26.343782424926758	1	referred
-20.84721565246582	-16.77159881591797	2	Return
-13.790178298950195	25.838329315185547	1	decent
-4.255753040313721	23.080045700073242	1	crew
9.536192893981934	14.365667343139648	1	draft
6.980105876922607	10.259417533874512	5	baseball
-15.14316463470459	-19.484079360961914	2	Cool
28.983537673950195	14.483498573303223	1	circuit
33.19886779785156	-15.425914764404297	0	SEO
-11.326634407043457	19.259557723999023	0	upgrade
7.926998138427734	9.369396209716797	5	basketball
9.27515697479248	17.785572052001953	1	pro
-32.52840042114258	-4.995909214019775	7	Don
-38.891292572021484	5.042938232421875	7	Ed
9.84377670288086	0.6465389132499695	5	Basketball
23.326801300048828	-17.68260383605957	9	Gas
7.997675895690918	-12.700331687927246	2	Retrieved
-37.63335418701172	-6.609928607940674	7	Howard
26.01480484008789	12.961071014404297	1	printing
-20.521976470947266	-17.01502799987793	2	Future
30.589397430419922	0.6940825581550598	6	van
5.512908458709717	-14.344795227050781	2	Pass
35.66692352294922	-14.184830665588379	0	Xbox
3.7259318828582764	28.319217681884766	10	killing
-4.052587509155273	-10.605796813964844	2	Camp
-46.312904357910156	8.44314956665039	7	Allen
-37.01233673095703	-5.1768622398376465	7	Patrick
25.517993927001953	-12.566652297973633	2	Guitar
-18.645694732666016	-15.332768440246582	2	Major
12.700042724609375	13.996909141540527	1	racing
26.89356231689453	18.52525520324707	1	bass
7.80128288269043	-1.0011838674545288	5	Bowl
-40.4290657043457	1.2567477226257324	7	Andy
-36.66350555419922	-5.0956130027771	7	Anthony
34.094547271728516	-19.50840950012207	0	XP
29.06643295288086	13.402437210083008	1	engines
10.99665355682373	-22.057764053344727	9	Premium
-11.547935485839844	23.68976402282715	1	proven
23.82682991027832	12.737366676330566	1	convert
23.895017623901367	13.309403419494629	1	root
-11.229609489440918	-28.902036666870117	4	600
0.40799078345298767	-22.101757049560547	9	Technical
22.295808792114258	-18.45378303527832	9	Motor
-28.749351501464844	-23.03104591369629	8	Detroit
12.49555778503418	-10.457703590393066	2	Navy
-16.364194869995117	-11.507755279541016	2	Prince
-35.72073745727539	-3.505340576171875	7	Ron
29.683015823364258	-18.90178108215332	0	.0
1.9966228008270264	-16.8033447265625	2	Iron
14.03754997253418	17.0242862701416	1	yard
14.726743698120117	26.535520553588867	10	army
-11.407732009887695	23.05362319946289	1	superior
-46.50889205932617	4.444281578063965	7	Gary
-4.439101219177246	31.42692756652832	1	tradition
-5.624536991119385	25.339391708374023	1	grand
34.33391571044922	-17.851613998413086	0	Java
14.865316390991211	24.881826400756836	10	prison
0.05830947682261467	19.149494171142578	1	scheme
9.496750831604004	-18.834476470947266	9	Sport
24.96782875061035	11.107278823852539	1	gaming
16.829734802246094	22.7479190826416	10	arrested
-11.056296348571777	27.804636001586914	10	favor
-1.1374255418777466	-8.736858367919922	5	Junior
-22.563295364379883	-10.595969200134277	8	Lincoln
1.3955225944519043	23.136512756347656	1	era
8.877668380737305	-11.883711814880371	2	Wars
11.521709442138672	-10.834799766540527	2	Defense
10.308937072753906	-12.04393482208252	2	Military
4.722747802734375	-14.552271842956543	2	Fish
30.766340255737305	-6.834963321685791	4	ft
3.798708915710449	22.029415130615234	10	guard
25.12405776977539	14.069257736206055	1	assembly
-27.399248123168945	-3.2863762378692627	7	Matthew
7.4763994216918945	11.058709144592285	5	tournament
-34.28244400024414	3.8603951930999756	7	Simon
18.613388061523438	23.574670791625977	10	intelligence
21.672210693359375	10.229286193847656	0	developers
20.158618927001953	29.482789993286133	3	Roman
11.046433448791504	-26.04326629638672	0	Applications
8.675497055053711	-19.710622787475586	9	Gear
-11.401336669921875	19.445045471191406	1	setup
30.586170196533203	-7.563472747802734	4	pp.
28.489341735839844	-12.973898887634277	9	Honda
14.088117599487305	27.92205238342285	10	enemy
7.882897853851318	0.2930659055709839	5	Baseball
-39.40791320800781	3.011967420578003	7	Bruce
-29.50231170654297	-7.12050724029541	7	Justin
26.91092300415039	-17.269533157348633	9	Driver
11.22482967376709	2.0994250774383545	5	NBA
-1.7223949432373047	26.249731063842773	10	dude
1.2800281047821045	-4.931938648223877	8	Manchester
7.184056758880615	-21.229516983032227	9	Base
10.197029113769531	-27.762882232666016	0	Users
20.624340057373047	-18.592239379882812	9	Industrial
31.110706329345703	-1.9705870151519775	6	del
-35.82343292236328	-3.2213802337646484	7	Rick
31.68710708618164	-2.857097625732422	6	di
13.24512767791748	8.365766525268555	10	injuries
32.92142868041992	-15.695853233337402	0	GPS
-38.178253173828125	1.8716859817504883	7	Alan
-1.0961660146713257	-14.699535369873047	4	RE
-10.975452423095703	29.219776153564453	10	strike
-4.706811428070068	-11.348346710205078	2	Bear
10.467911720275879	-20.357275009155273	9	AC
-14.080500602722168	-23.50391387939453	4	replies
19.17479133605957	14.531450271606445	1	conversion
-21.222824096679688	-13.98353385925293	2	Ten
16.64279556274414	26.058366775512695	10	soldiers
-36.24197769165039	-7.30866813659668	7	Wayne
23.69840431213379	-15.473846435546875	9	Racing
30.018529891967773	-0.8594142198562622	6	da
31.846529006958008	-9.695272445678711	4	Canon
34.90449523925781	-13.652032852172852	0	Intel
-5.621437072753906	-11.428765296936035	2	Battle
-40.70109939575195	3.2559564113616943	7	Jay
-16.628684997558594	-29.26755142211914	4	77
-16.19623565673828	-28.86510467529297	4	73
-25.300859451293945	-11.294168472290039	7	Guy
27.294748306274414	-17.853195190429688	9	Chrome
28.59072494506836	-13.56116771697998	9	BMW
18.607389450073242	6.384895324707031	7	actor
0.4330917298793793	7.657195091247559	7	Sir
29.4766845703125	-1.3534716367721558	6	le
35.22494125366211	-9.470596313476562	1	batteries
0.2597908675670624	-20.511402130126953	2	Ultimate
11.198260307312012	9.148509979248047	10	offense
-23.18555450439453	-15.259248733520508	2	Six
24.58000946044922	29.977663040161133	3	Jews
-7.745164394378662	32.19883728027344	10	brothers
-2.0544779300689697	24.1450252532959	10	boss
10.241692543029785	18.711963653564453	1	personnel
24.71515464782715	11.503127098083496	1	backup
-12.075173377990723	1.0054476261138916	3	Son
-44.08469009399414	4.8445234298706055	7	Rob
-38.764835357666016	0.5889760851860046	7	Jon
26.72319221496582	0.9703589677810669	6	al
-45.681373596191406	4.147192478179932	7	Larry
12.392134666442871	-27.357099533081055	0	3.0
6.04241418838501	-15.023155212402344	4	Lot
11.766738891601562	8.739423751831055	10	offensive
-11.760785102844238	26.208576202392578	1	passes
-29.02680778503418	-22.669790267944336	8	Baltimore
24.498512268066406	-9.56779956817627	8	MLS
8.601804733276367	20.754505157470703	10	injured
-4.130023956298828	-13.90237045288086	2	IV
-44.96404266357422	1.5597492456436157	7	Greg
-2.92275071144104	-21.528532028198242	9	Universal
-3.180297374725342	19.92313003540039	1	versus
19.41054916381836	11.67561149597168	1	enterprise
9.088235855102539	0.9955482482910156	5	Championship
9.015912055969238	-10.942391395568848	2	Prime
6.761928081512451	-16.02042007446289	4	Score
-30.80350112915039	-21.446256637573242	8	Cleveland
17.214933395385742	14.307838439941406	1	dealer
-6.242962837219238	2.7629406452178955	4	c.
10.490381240844727	-28.24916648864746	0	App
17.90708351135254	25.483503341674805	10	troops
16.494964599609375	28.334959030151367	10	nations
26.13669776916504	-14.825774192810059	9	Toyota
-14.854449272155762	-5.4442667961120605	7	Captain
21.849029541015625	31.454551696777344	3	Christians
12.362286567687988	-12.13527774810791	2	Jazz
12.302926063537598	21.35082244873047	10	hunting
0.43537667393684387	8.83049488067627	7	appointed
-33.3131103515625	-5.4228010177612305	7	Johnny
4.771202564239502	-6.410364627838135	2	Blues
-9.492178916931152	-17.278806686401367	8	Miles
31.800437927246094	-2.6373586654663086	6	du
3.5846590995788574	17.821687698364258	1	pitch
-5.930360794067383	-19.906482696533203	2	Running
-1.805281400680542	8.463949203491211	3	Rome
13.25709056854248	22.108367919921875	10	guns
-8.664867401123047	-14.377507209777832	2	Dragon
-4.069733142852783	-11.500319480895996	2	Oxford
-6.7126784324646	-10.299487113952637	2	Empire
-43.45988464355469	3.340583324432373	7	Phil
-17.014442443847656	28.224205017089844	1	wise
-12.184391975402832	-17.407001495361328	2	Roll
-34.932533264160156	-4.513911724090576	7	Jimmy
-42.665382385253906	4.540551662445068	7	Jerry
-3.9605813026428223	25.588462829589844	1	prime
11.339333534240723	-24.66570472717285	9	Tool
9.690433502197266	-23.295269012451172	9	Manual
34.11930847167969	-14.618136405944824	0	IBM
25.118316650390625	29.22812843322754	3	sin
-27.855804443359375	-21.151302337646484	8	Jose
25.760820388793945	-12.04887866973877	2	Fishing
-32.50179672241211	-1.057706356048584	7	Christopher
1.933233618736267	21.816560745239258	1	translation
-37.82681655883789	-3.661930561065674	7	Sean
-4.261152744293213	4.070760250091553	4	k
6.0836591720581055	-16.158727645874023	4	Points
18.611427307128906	17.085609436035156	1	logic
30.259204864501953	1.329589605331421	6	feat
-39.09238052368164	-2.568713903427124	7	Billy
-1.4345886707305908	20.107637405395508	1	rank
-39.239105224609375	-4.881508827209473	7	Josh
29.358278274536133	12.688089370727539	1	printer
-36.36396408081055	3.044985055923462	7	Jonathan
29.86990737915039	-6.388416290283203	2	Remix
-15.082501411437988	-13.73670768737793	2	Brothers
-9.77134895324707	30.503494262695312	10	hero
13.827330589294434	22.333093643188477	10	combat
35.91130065917969	-12.167119026184082	0	SQL
-2.953854560852051	-4.677971839904785	2	Kings
-39.771095275878906	1.9132113456726074	7	Ken
13.73973274230957	-12.090606689453125	2	Trail
5.250017166137695	20.433746337890625	10	rush
-27.739913940429688	-20.768552780151367	8	Antonio
-1.485559105873108	28.613679885864258	1	evolution
-20.7467098236084	25.334896087646484	4	Given
-29.084850311279297	-20.96530532836914	8	Orlando
-4.907612323760986	21.662639617919922	1	finest
11.664804458618164	-23.326168060302734	9	Build
5.065312385559082	27.069780349731445	10	opposition
-4.574723243713379	29.21530532836914	10	blind
-41.16676330566406	4.127948760986328	7	Gordon
-13.585271835327148	-20.584461212158203	2	Introduction
18.13613510131836	4.524223327636719	7	Governor
11.970449447631836	-20.133310317993164	9	Traffic
-37.55674362182617	0.9211751818656921	7	Steven
-36.30415725708008	-9.016881942749023	7	Franklin
20.314010620117188	10.355835914611816	0	developer
-29.9368896484375	-23.219884872436523	8	Pittsburgh
31.697298049926758	-17.946029663085938	0	Wii
-8.95923137664795	-15.802556991577148	2	Cold
-40.98943328857422	4.681502342224121	7	Russell
-14.312949180603027	-2.1276533603668213	7	Luke
-19.23455810546875	-13.420584678649902	2	Nation
0.37810125946998596	-9.461118698120117	5	Players
20.7168025970459	-11.539629936218262	4	-1
31.771440505981445	-7.001360893249512	4	acres
13.259115219116211	-10.71042537689209	2	Reserve
34.2113151550293	-14.117266654968262	0	Cisco
22.90252685546875	26.680932998657227	10	minister
-25.413238525390625	-11.084029197692871	7	Rich
12.086057662963867	8.416313171386719	5	defensive
26.09128761291504	11.139966011047363	1	controller
-45.56989288330078	5.389361381530762	7	Craig
-2.4401681423187256	29.869674682617188	1	principle
-42.24721145629883	3.3928425312042236	7	Terry
-44.35774230957031	7.00822639465332	7	Roger
22.098154067993164	-15.946133613586426	9	Engineer
6.1850152015686035	-21.062843322753906	9	Solid
12.073174476623535	-14.175434112548828	2	Bass
-12.480057716369629	20.505290985107422	0	enabled
-46.29352569580078	5.145944118499756	7	Keith
22.66103172302246	12.424687385559082	1	chip
23.608726501464844	29.77419090270996	3	Islam
-20.626522064208984	-9.876689910888672	7	Duke
5.9076738357543945	-16.88594627380371	2	Statistics
16.3269100189209	17.50999641418457	1	gate
24.744728088378906	-10.161900520324707	5	Nike
-2.7584404945373535	-23.18718910217285	0	Cloud
-12.667074203491211	20.00583839416504	0	demo
8.9381103515625	-16.034799575805664	9	GM
-14.432554244995117	-5.070627689361572	7	Dick
13.818299293518066	-22.686777114868164	0	Galaxy
-36.15294647216797	-2.3060355186462402	7	Ian
15.445804595947266	17.750431060791016	1	formation
-11.297953605651855	-13.160835266113281	2	Against
29.370906829833984	-0.9998770952224731	6	el
18.554119110107422	22.747182846069336	10	fraud
14.629539489746094	-25.261402130126953	9	Remote
-40.507171630859375	6.366965293884277	7	Aaron
18.05475616455078	3.968951463699341	7	Chairman
-44.511356353759766	7.305051326751709	7	Fred
29.890642166137695	15.464609146118164	1	receiver
18.183494567871094	22.334049224853516	10	ban
-5.832706451416016	23.214555740356445	10	retired
17.425579071044922	4.180839538574219	7	Mayor
22.105398178100586	15.195210456848145	1	pipe
16.83153533935547	21.68056297302246	10	penalty
35.66425323486328	-14.059386253356934	0	PS3
31.380422592163086	-18.229990005493164	0	Nintendo
27.979684829711914	-7.234653472900391	4	ft.
-6.603902816772461	-20.31934356689453	9	Extra
30.94635009765625	-7.559911727905273	4	DE
