x	y	effect_size
11.482404708862305	15.471779823303223	-0.2320218907427943
0.10306422412395477	9.98786449432373	-0.3426577236391182
4.3575825691223145	25.068830490112305	-0.2858063736913537
-13.752998352050781	20.305940628051758	0.1506073011310978
7.424853324890137	5.7274909019470215	-0.2875756068695451
-23.056133270263672	-31.260040283203125	-0.3256067301657577
5.961872577667236	17.281978607177734	-0.4078475511099102
10.081746101379395	12.05638313293457	-0.3284442864700437
8.488162994384766	11.719066619873047	-0.3646168872686812
-5.844508171081543	3.46765398979187	-0.1211250928244308
3.6960198879241943	-2.6244213581085205	-0.3637697871640789
-4.348477840423584	21.717405319213867	-0.1945510402228703
34.74520492553711	8.019835472106934	-0.8234710296989166
-12.433259010314941	-30.46744155883789	-0.7437806285243981
-2.1202471256256104	-31.508602142333984	-1.0643762931301892
19.27446746826172	-0.43319737911224365	-0.2835871358377788
-28.00658416748047	-22.35780906677246	-0.4919253027700088
23.05098533630371	18.30599594116211	-0.1676318454762506
-3.5500218868255615	10.84412670135498	-0.0768148638717368
33.802310943603516	8.75212574005127	-0.8381216714647706
19.382753372192383	-0.8662221431732178	-0.3713697006261067
-13.48973560333252	-18.111526489257812	-0.2839999798500636
-9.665122985839844	-30.474769592285156	-0.2833533096369194
-7.905493259429932	15.855525016784668	-0.3913864583887645
-11.13371753692627	-34.63034439086914	-0.3325262174435343
-13.411707878112793	-39.33430099487305	-0.4919194863875231
4.7163190841674805	6.156477928161621	-0.3023549661488119
1.9495075941085815	17.2338924407959	-0.2688820054232549
6.80342960357666	13.873270034790039	-0.4438435484424319
21.736215591430664	17.31634521484375	-0.1846995062597503
-16.00502586364746	-32.82733154296875	-0.9079949760053408
-16.031875610351562	-32.78031921386719	-0.7356387055592953
-12.783214569091797	20.77260398864746	-0.2854009518027299
6.155313491821289	10.966859817504883	-0.7095066484656093
3.3094992637634277	10.152819633483887	-0.1336128672424321
-10.690922737121582	-17.808317184448242	-0.0932933840478337
12.217061042785645	-9.131446838378906	-0.2278817171400479
-4.104548454284668	19.49691390991211	-0.3965566457923409
-8.17159652709961	-16.267597198486328	-0.146611024824368
-12.62297248840332	-38.872047424316406	-0.7006253261301993
11.493797302246094	5.587515830993652	-0.3512764016560525
13.812408447265625	-3.017829179763794	-0.2775734721853274
0.2532639503479004	8.883573532104492	-0.3989449152401693
8.69066333770752	5.867305278778076	-0.3325285791699642
-5.271089553833008	7.0191731452941895	-0.3108243426627339
13.827127456665039	9.083715438842773	-0.1652412699469901
10.14083194732666	6.941177845001221	-0.3999949302004953
4.811914920806885	26.80120849609375	-0.0333337806158213
4.518263816833496	5.285470485687256	-0.2926648931138725
-11.470165252685547	-22.135343551635742	-0.4652165173291028
37.223270416259766	6.283615589141846	0.942021684863057
19.63833999633789	15.751482963562012	-0.301722648008044
-18.424924850463867	-17.68035888671875	-0.2241418925841651
-1.7377192974090576	-7.961027145385742	0.2370959864485761
-14.171781539916992	-14.996152877807617	-0.365928209797025
-2.9929051399230957	5.171375751495361	-0.6617288552850905
4.503713130950928	22.23060417175293	-0.3259545880367573
-16.138700485229492	-26.96991539001465	-0.4704966294853883
1.430897831916809	24.542882919311523	-0.4685073923444414
-4.873106479644775	2.852787733078003	-0.4018735849306977
20.587778091430664	-4.868237495422363	-0.1242313687042683
3.0631844997406006	5.691916465759277	-0.1995996488290078
-12.230819702148438	-39.20149612426758	-0.4530163614015098
-3.583772897720337	19.801898956298828	-0.1502660883108032
5.716672897338867	4.2955322265625	-0.1680882888003533
5.773789882659912	-7.015231132507324	-0.1483532398525831
-10.627357482910156	22.912059783935547	-0.4752216528296716
-10.205442428588867	16.787757873535156	0.1647784476266871
-12.156484603881836	-19.12893295288086	-0.3708603375335904
18.440908432006836	-1.9548320770263672	-0.2390891084703182
16.21514892578125	17.51913833618164	-0.2954514846392868
-10.180673599243164	9.24533748626709	-0.7566946578266288
-5.249833583831787	20.41788673400879	-0.312838135362443
-6.7050862312316895	10.99574089050293	-0.0633744029827158
-3.064876079559326	-42.58823013305664	0.0535391701610117
-21.12856674194336	-47.041175842285156	0.1472089400308626
9.048171997070312	2.8955812454223633	-0.167221646520259
-17.536771774291992	-0.1834496557712555	-0.2709839807812468
8.999756813049316	13.339874267578125	-0.4374503428169474
36.83085632324219	6.5617547035217285	0.8694903772207089
7.01436185836792	13.505731582641602	-0.3666600268670651
1.7591145038604736	27.021190643310547	-0.3282889108416868
13.285289764404297	-2.6027510166168213	-0.2428053947595493
-12.129876136779785	18.469749450683594	0.2231103881661059
-19.711179733276367	24.84284019470215	-0.3672563558077297
3.5391318798065186	25.603660583496094	-0.0282616189605923
5.5090651512146	14.643583297729492	-0.3758571148257245
-14.151156425476074	-21.14669418334961	-0.4028274367472227
19.950586318969727	8.057140350341797	-0.357842690068685
16.548215866088867	-25.005348205566406	-0.4558212716536359
-12.30953598022461	-39.79570007324219	-0.4698915176184011
-18.675762176513672	-0.09660816192626953	-0.1102803408733373
3.8178932666778564	3.2649595737457275	-0.2783190810751513
20.788795471191406	26.638710021972656	-0.2648342658141689
2.4769439697265625	-9.042412757873535	-0.0650696508816248
-8.725457191467285	-34.75764846801758	-0.1672531063150509
-5.917179107666016	18.718461990356445	-0.3388370032176172
-3.984612464904785	9.661779403686523	-0.2171300534821922
8.39655876159668	14.1653470993042	-0.5101390049454346
21.623207092285156	15.943540573120117	-0.4336768478915297
7.59601354598999	-12.654658317565918	-0.4250808292303673
2.656296491622925	26.498022079467773	-0.3158501273772525
20.900583267211914	1.1596952676773071	-0.4322959531999357
-15.24084758758545	-50.9827880859375	0.047943530442562
0.7045726776123047	11.410579681396484	-0.0934423729369194
-11.59601879119873	-40.21671676635742	-0.5714568626288926
-14.688234329223633	-41.59136962890625	-0.5592865239945211
-12.816385269165039	-22.315183639526367	-0.6681831828387871
13.412520408630371	-6.093863010406494	-0.4218764795298138
35.314056396484375	7.600174903869629	-0.8072944110628006
12.407343864440918	18.912269592285156	-0.3211122731390654
8.280231475830078	-12.168987274169922	-0.3511330000082781
0.8218842148780823	10.3807954788208	-0.3593117124906557
1.5634207725524902	15.1443452835083	-0.2485919985289753
-4.849411487579346	12.801499366760254	-0.0148443239305296
20.061338424682617	-4.638808727264404	-0.0594713073895649
12.054344177246094	18.035024642944336	-0.0019027499868231
-11.109360694885254	9.55142879486084	-0.822799900440271
34.01845932006836	8.604744911193848	-0.78823222300037
-19.17854118347168	-47.46588897705078	-0.7957890378488026
19.00037956237793	-7.037721633911133	-0.2205831030370795
15.8147611618042	10.12539005279541	-0.3948046020703681
-15.486969947814941	-51.77504348754883	0.2047810116968177
11.378103256225586	-13.116720199584961	-0.3286050480964693
-13.122559547424316	-29.931785583496094	-0.6380595939742422
3.9792091846466064	30.89996337890625	-0.3959498716382358
-10.294918060302734	-42.29794692993164	-0.2394054548548531
-12.047494888305664	-34.108680725097656	0.2679919183646445
22.69646453857422	3.4108948707580566	-0.3533275901230442
-12.246493339538574	7.384670734405518	-0.6823563592118735
17.27397346496582	18.45429229736328	-0.4995825590616097
9.95073127746582	17.90638542175293	-0.1106789215074363
-16.753833770751953	-3.1255674362182617	-0.9210081559749288
-14.158902168273926	-18.994056701660156	-0.4867151738237624
-16.773160934448242	3.9558417797088623	0.1677504935197449
17.851255416870117	9.627301216125488	-0.3465825859792467
7.916843891143799	8.16970157623291	-0.3591333036081996
-11.09971809387207	18.225017547607422	0.0277536856292585
3.3786895275115967	25.394495010375977	-0.3345354889999777
-22.39948081970215	4.46726655960083	0.3723802337400961
-15.621636390686035	-52.327537536621094	-0.030851013047978
13.001725196838379	-5.741222858428955	-0.2796531891426849
-19.194255828857422	24.99312973022461	-0.3963101637330767
19.984355926513672	0.17203333973884583	-0.2593926500938224
-6.705348491668701	25.920513153076172	0.4721936697767642
28.916948318481445	-7.387136936187744	-0.1548335613391439
-4.191101551055908	10.818613052368164	-0.0369069316713575
-9.300976753234863	-36.03282165527344	0.036439915404946
9.40979290008545	-9.494869232177734	-0.2397924958350607
-17.219669342041016	-19.928342819213867	-0.2898933461091438
15.661017417907715	9.919413566589355	-0.2724860201621247
13.950453758239746	18.394794464111328	-0.3025925265266705
-19.52523422241211	-20.206727981567383	-0.6949426359278118
1.8644591569900513	10.28904914855957	-0.2640656620979441
-1.8963549137115479	-26.944774627685547	0.0939408685262824
20.078161239624023	-0.8326923847198486	-0.4557138108667761
-12.531013488769531	-17.078886032104492	-0.4802314679131765
-12.208780288696289	-13.76850700378418	-0.3036896462225389
-10.559172630310059	-50.23426055908203	-0.1782173243758353
-16.076087951660156	-52.766082763671875	-0.0391753183287147
-13.897826194763184	-15.624878883361816	-0.4602152164122257
-12.077946662902832	-40.8092155456543	-0.5305496403627407
26.978788375854492	10.294526100158691	-0.2631306291871889
0.7629354596138	0.2357490509748459	-0.4252345466400933
19.961772918701172	-2.415283441543579	-0.1162956141344089
10.76555061340332	17.404943466186523	-0.2359390855095704
10.913764953613281	8.984319686889648	-0.4069576121965508
-19.873180389404297	-15.249712944030762	0.3362526275235138
-20.554044723510742	-47.19612121582031	-0.3627364616367466
23.248964309692383	18.638580322265625	-0.2352932728132745
-6.161799430847168	9.267738342285156	0.1153317031077341
14.853802680969238	-2.5579819679260254	-0.073749502848544
2.343853712081909	-5.557638645172119	0.296951728169506
-15.186372756958008	12.433448791503906	0.0415752805466989
-25.52460479736328	-27.428442001342773	-0.5306562789115676
-7.662556171417236	20.488758087158203	-0.5693167808493106
-19.132915496826172	-47.47344970703125	-0.533667752789809
12.945843696594238	6.97288703918457	-0.3038340350279855
-14.613011360168457	-18.60407066345215	-0.316914427614375
21.826034545898438	34.652462005615234	-0.3497344794744778
-12.6470947265625	-41.469356536865234	-0.5558875949358544
-11.54672622680664	-20.828657150268555	-0.3451215123711325
-14.51921272277832	-39.62314224243164	-0.4410833267948275
-15.095270156860352	-19.387136459350586	-0.5215952576375128
-33.89069747924805	-14.903129577636719	-0.6644085086865633
6.709872245788574	-3.513209104537964	-0.3281376935323687
4.777945041656494	2.5878498554229736	0.0178829112475034
-17.078201293945312	17.552175521850586	-0.3014238516319701
-9.875603675842285	7.754023551940918	-0.4711413293197128
3.0594065189361572	-5.092065811157227	-0.225973855099123
-17.18870735168457	-25.021133422851562	-0.3679456615574147
-5.570565223693848	6.474355697631836	-0.1696514501982722
8.790323257446289	-14.711724281311035	-0.2372955170328039
-2.815108060836792	16.36788558959961	-0.2236203257187285
6.950474262237549	0.8035579919815063	-0.0470105055217438
-11.45952320098877	-41.46062469482422	-0.2487501361318319
-23.8387451171875	-29.619516372680664	-0.1982146193099033
-1.5357874631881714	16.022518157958984	-0.136193106881024
4.606207370758057	46.642417907714844	-0.9731075236843596
-16.028188705444336	-53.50386428833008	-0.1677742711967981
-12.605009078979492	-23.13966941833496	-0.4460950596755976
-22.327421188354492	-19.449947357177734	-0.7590492558821879
10.963557243347168	29.72727394104004	0.3345438003434169
3.9299628734588623	14.116668701171875	-0.2668240027133951
-20.0031681060791	24.756784439086914	0.037583715421218
19.9145450592041	-8.288905143737793	-0.28993917043771
8.668879508972168	0.00041130324825644493	-0.454478226804492
12.797460556030273	11.944779396057129	-0.7510035527937661
-25.2394962310791	0.5509864091873169	0.5131229115316952
-11.240403175354004	-43.006439208984375	-0.260162552664872
-30.318986892700195	-2.860898971557617	0.5428440962356784
3.9538204669952393	-3.071382522583008	-0.4317939567374813
16.748003005981445	38.95547866821289	-0.6613103708417086
-10.129812240600586	-0.16456127166748047	0.034543262022834
-18.2937068939209	-19.92266845703125	-0.2684733310058265
-12.173894882202148	-19.766931533813477	-0.1890013125996201
10.357293128967285	-14.290175437927246	-0.4136240443035718
-2.3558685779571533	5.32564640045166	-0.2502353038063343
3.0408082008361816	14.506026268005371	-0.0365025879966792
-11.03526782989502	-23.155954360961914	-0.6809731154177503
6.470889568328857	28.493106842041016	0.3056310219437181
-9.08254337310791	-43.84785461425781	-0.3386873601031749
10.414220809936523	-7.022748947143555	-0.1691242068783119
14.326264381408691	2.140160083770752	-0.3194092260334155
8.989459991455078	14.920016288757324	-0.2589879012478215
9.088640213012695	-8.675593376159668	-0.0923117692953508
-12.25633430480957	3.415341854095459	-0.2345970630433132
-4.31743049621582	-20.911130905151367	-0.3643657308735273
3.612443208694458	-27.92158317565918	-0.5044133240505946
2.2713494300842285	16.531219482421875	-0.0984733054308094
-4.6807990074157715	8.438130378723145	-0.4800091625379092
-19.380023956298828	-16.68125343322754	-0.023395481650504
12.172971725463867	-3.2553040981292725	-0.2872815245230797
-19.080575942993164	-24.005111694335938	-0.2285171417445047
-3.5875415802001953	-1.5986733436584473	-0.0371445244589192
17.683420181274414	33.64624786376953	-0.5167301448813524
2.7312674522399902	-9.430059432983398	-0.2883730371707148
5.224980354309082	32.43812561035156	-0.2950451541398025
14.950952529907227	16.865182876586914	-0.4581333207880608
36.21582794189453	6.984944820404053	0.9230477995992256
13.424670219421387	-7.2265625	-0.2879272990071104
-1.2900406122207642	-13.606721878051758	0.050675992538533
16.125240325927734	-4.160192489624023	-0.6513787894827592
-10.581878662109375	29.118610382080078	0.102376251737633
-15.612126350402832	11.214997291564941	0.1787048181674786
-15.097875595092773	-50.386566162109375	-0.08704130803162
-4.139706134796143	15.920905113220215	-0.2363693682136353
0.13604018092155457	-2.742359161376953	-0.2037639830744227
-9.666507720947266	-19.201396942138672	-0.6315314803933713
-20.38072967529297	-6.000640392303467	-0.2951603687614295
6.936268329620361	13.17098617553711	-0.5082194420636746
9.417582511901855	2.034921884536743	-0.1202500548914103
-33.68648910522461	-14.794175148010254	-0.6283530543651621
10.191864013671875	-12.148513793945312	-0.0305780762816363
-10.146251678466797	-43.69680404663086	-0.030335394843227
-7.808096885681152	5.330602169036865	-0.3452915381201677
-4.695980548858643	19.459590911865234	-0.3912588008387144
15.861310005187988	1.969926357269287	-0.447233614507103
-18.208511352539062	-18.29063606262207	-0.1956908815357743
-6.543898582458496	-4.634594440460205	0.1157613383679124
-22.971363067626953	13.936220169067383	0.0725579058156628
-12.466983795166016	-43.178749084472656	-0.3167749154281087
-12.208118438720703	-42.08298873901367	-0.4201935031840881
21.204086303710938	35.17163848876953	-0.3229300810392305
26.312673568725586	28.73696517944336	-0.5311474498889824
17.9677791595459	-12.684096336364746	-0.1455312954556551
-8.376985549926758	-44.65238571166992	-0.1579280294904794
-9.998916625976562	14.334612846374512	-0.2237434584146726
-10.69596004486084	35.06521987915039	-0.9889145785714518
-25.65244483947754	15.271714210510254	-0.0223179136126891
25.386707305908203	-12.072820663452148	-0.1645498297423789
-1.449780821800232	-23.286338806152344	-0.0996072988726726
-23.258527755737305	-0.8404598236083984	0.2587694802974082
17.867355346679688	14.733097076416016	-0.3914798823129021
-6.876260280609131	-34.95938491821289	-0.745212680310871
21.113487243652344	-0.20845796167850494	-0.3099398476120115
16.653785705566406	-2.23093843460083	-0.8569303387605735
-16.782011032104492	-53.69821548461914	-0.2360542777377793
-21.351099014282227	-34.65478515625	-0.3036243664296323
-4.640152454376221	41.113887786865234	0.1865539680916957
-5.229386329650879	13.525484085083008	0.1314275631860934
13.679780960083008	29.076881408691406	-0.5499730185796752
4.6626996994018555	17.439590454101562	-0.294055509492804
-1.1599174737930298	19.36093521118164	-0.2590376881740938
-14.07902717590332	-22.964080810546875	-0.8422468901985558
12.118461608886719	-10.058844566345215	-0.3078409497824222
-10.20809555053711	19.04863929748535	-0.3185532888969599
-10.601911544799805	22.78987693786621	-0.5135759494427639
30.878572463989258	23.182645797729492	0.1131228485603693
3.20218825340271	44.958656311035156	-0.7335879830535189
22.609676361083984	2.221992015838623	-0.4844636160680164
18.421688079833984	24.738733291625977	-0.9059977799200634
29.821008682250977	-1.171698808670044	-0.0129630392529563
24.994586944580078	5.137956142425537	-0.7687389412304022
-23.190549850463867	21.140914916992188	0.0673832579657801
-33.52349853515625	13.538787841796875	-0.4522704920367255
-14.766866683959961	-13.472188949584961	-0.1064596963306761
3.936021566390991	13.669556617736816	-0.2739970520813068
8.725408554077148	7.979855537414551	0.080944094020218
-5.027815818786621	-10.698633193969727	-0.2734700574416304
5.270408630371094	-6.949897766113281	-0.3154810454335383
12.40958309173584	15.382287979125977	-0.2931420010360064
13.147832870483398	13.955461502075195	-0.2171536054466458
-16.841291427612305	33.20819091796875	0.4187031476971514
22.872472763061523	-8.156187057495117	-0.0328735881695594
18.46917724609375	-21.151588439941406	-0.5436317716948157
-15.506604194641113	-21.64640998840332	-0.4357750849787487
-0.09754137694835663	10.07072639465332	-0.2776365661792533
15.05972671508789	5.667821884155273	-0.4222904558985241
13.786771774291992	-29.543977737426758	-0.1799311859514627
9.093091011047363	-14.104182243347168	0.1625510460934919
17.719480514526367	33.63400650024414	-0.272058411091435
18.20567512512207	28.527175903320312	0.0067902153451445
23.451871871948242	7.901558876037598	-0.4500740048866954
12.191490173339844	-5.612972259521484	-0.1359981789150778
8.811881065368652	-23.948633193969727	-0.1173665027729898
2.2729337215423584	18.849824905395508	-0.297475084835519
16.847593307495117	17.84954833984375	-0.2345384246997667
-9.917423248291016	-39.845848083496094	-0.1938732918600318
13.871700286865234	8.4787015914917	0.059988119509485
-11.442010879516602	-52.48815155029297	-0.1991000411531448
20.60543441772461	22.579954147338867	-0.324414088731216
-29.472028732299805	20.047395706176758	-0.9347848169616424
12.69490909576416	-23.818843841552734	-0.3745111035227755
12.310372352600098	31.4549617767334	-0.1892928637834757
1.6727559566497803	3.0472002029418945	-0.14933307576753
-9.117206573486328	-23.278095245361328	-0.1689286477696666
-18.10196876525879	3.1781303882598877	-0.2569913620872334
-10.582146644592285	-52.045799255371094	-0.0753427337331471
12.916325569152832	25.742860794067383	-0.1029097740920528
5.9657392501831055	26.443967819213867	-0.2255910648924826
-3.1014013290405273	8.925088882446289	-0.2549830751722649
12.892815589904785	-12.747027397155762	-0.3211175453811671
-4.990736961364746	-42.84870147705078	-0.3952728253658882
-3.009481191635132	8.055595397949219	0.0181786559678637
-1.9781687259674072	-26.927494049072266	0.161749023437359
-1.3007256984710693	24.26775360107422	-0.2409954716553746
-11.413139343261719	-51.8249397277832	-0.0702505653648574
-10.732840538024902	-44.80081558227539	0.0999106630695687
-11.847800254821777	-44.05452346801758	-0.1485269490564892
13.672101020812988	16.763029098510742	-0.3458341198279956
25.49295997619629	2.8432533740997314	-0.4004582214199654
-11.413975715637207	-23.922807693481445	-0.8323551796750395
-12.74842643737793	-44.022491455078125	-0.2420394984268051
-25.255146026611328	-0.008083777502179146	0.4639314236010727
-11.158731460571289	-44.17618942260742	0.0687406148347468
-3.7439045906066895	2.6705503463745117	-0.2448250389554626
0.25452858209609985	-13.752190589904785	-0.4565613035461661
34.17975997924805	-17.413084030151367	-0.9519352227902336
15.254034042358398	12.14755916595459	-0.1996195806916657
-9.316084861755371	-44.80758285522461	-0.4050510988819575
20.7037410736084	22.63730812072754	-0.235903418540047
9.492652893066406	25.84630584716797	-0.2938116202074469
20.595060348510742	26.34502410888672	-0.0978164147499321
-5.286282539367676	2.7906992435455322	-0.1426313030604343
-12.458622932434082	5.600393772125244	-0.1637151492499525
-8.691186904907227	-7.8981733322143555	0.3296610113051051
30.961416244506836	28.458009719848633	0.3212443857796767
17.383249282836914	16.753873825073242	-0.28840276778513
-5.80026388168335	17.811969757080078	-0.2452460039056222
24.474512100219727	-2.7453837394714355	-0.2192644404706755
22.950851440429688	15.088793754577637	-0.4854885865380876
16.18315887451172	-29.08872413635254	-0.8706796027268435
1.6560543775558472	-6.310563087463379	-0.595513132111133
27.068357467651367	-7.312824249267578	0.325262490055021
2.6932945251464844	11.529683113098145	-0.1962963576212042
-12.0900239944458	-15.18875503540039	0.4028423979295392
28.05977439880371	24.007219314575195	0.0665879430254191
30.68914222717285	18.100189208984375	0.0660889390865124
3.5829646587371826	-20.848127365112305	-1.1427724094095475
6.16912317276001	38.301998138427734	0.4442502578044706
-12.437416076660156	-52.733638763427734	-0.1444666264347063
-3.186514139175415	-4.2036237716674805	-0.4277580727845967
22.898908615112305	25.565519332885742	-0.3060289537972979
-0.9871819019317627	9.96595573425293	-0.2480781010373937
-0.9035844802856445	-3.9994428157806396	-0.5922857556818832
-33.13035583496094	-7.639183044433594	0.19620730351157
-9.663787841796875	-45.862979888916016	-0.3733259452397787
11.275263786315918	-15.537617683410645	0.0889821564853847
-35.9668083190918	-16.414012908935547	0.0995306146879049
8.780952453613281	4.235436916351318	-0.1668405018795479
-16.073701858520508	-20.07796287536621	-0.5008114414903269
-34.54298400878906	-6.884690761566162	-0.2209254033476337
-12.337736129760742	-34.00962448120117	1.120384121144623
-10.45553970336914	-52.79486083984375	-0.2112207169643795
15.086138725280762	23.023340225219727	-0.2507852404764505
10.747381210327148	36.29433822631836	0.2131584153306396
-1.4392187595367432	8.888083457946777	-0.5454168484875238
10.82942008972168	-28.2021541595459	-0.6003302496094183
-25.206157684326172	5.903590202331543	0.3771217677732229
12.702561378479004	-23.99042510986328	-0.6668062426709249
-23.689247131347656	-39.880462646484375	-0.6485752759910413
-7.9829301834106445	-24.440576553344727	-0.035180898571016
5.235534191131592	32.535850524902344	0.0640104843138867
-1.820143461227417	35.308021545410156	-0.5046311288734808
20.960952758789062	-6.724571228027344	-0.1325872672665504
30.605266571044922	28.45697784423828	0.4888227635702643
-8.970489501953125	9.451311111450195	0.4864527979693307
-9.708062171936035	37.729881286621094	0.8675730287710971
16.326032638549805	-30.725963592529297	-0.1329499636515395
-0.24496261775493622	1.3334757089614868	-0.3263427198664412
12.753820419311523	4.586017608642578	-0.3190880994823928
25.24273109436035	0.11323712021112442	0.4442279760887679
17.91088104248047	-21.91410255432129	-0.3382906079796958
28.915498733520508	-7.574406623840332	-0.1403319099784876
19.454696655273438	20.758041381835938	-0.2226481267882885
12.847098350524902	20.274742126464844	-0.3307207128658962
-8.025747299194336	13.411797523498535	0.1108279446973886
16.448760986328125	-25.052400588989258	-0.4707497503048426
-25.584087371826172	-3.8441145420074463	-0.2026813508854673
-4.688597202301025	41.24573516845703	-0.0914411778720945
-12.219635963439941	-52.07709503173828	-0.0244787951611614
-16.271209716796875	-19.12671661376953	-0.3787317498220399
6.458795547485352	2.4408838748931885	0.216846150128288
12.467655181884766	4.635671615600586	-0.4575644158857578
-5.814090251922607	9.714051246643066	-0.1020780280939053
-10.142062187194824	-21.03220558166504	-0.369399997317141
-2.2670161724090576	23.7159423828125	-0.2804544764933872
29.485950469970703	6.036986827850342	-0.5995803602308056
-16.27532196044922	-54.41855239868164	-0.2532751968442807
-16.633758544921875	-22.065006256103516	0.4199532803410906
2.565836191177368	23.964519500732422	-0.4293673412372
-11.512097358703613	-53.09954833984375	-0.1050638043223073
-7.915478229522705	1.3622764348983765	-0.76861984652706
-1.202430248260498	16.292377471923828	-0.169128424712677
-1.1949167251586914	30.103384017944336	-0.0905505519473526
0.23783071339130402	12.757564544677734	-0.3824969858211171
-20.626697540283203	-5.515166282653809	0.5154793668699899
-12.518412590026855	-44.94406509399414	-0.2262696907180774
5.266650676727295	9.009512901306152	-0.4942588636885198
10.639404296875	32.3671989440918	-0.3429229609221371
11.244478225708008	8.515874862670898	-0.2377251571064871
15.959070205688477	39.616180419921875	-0.5058184081616923
12.5311861038208	-3.2642781734466553	-0.241700294952932
-11.85442066192627	-53.85367965698242	-0.1951344316607206
-9.994156837463379	28.25830078125	0.1543286629944229
-16.94266700744629	-2.182142734527588	-0.1242282465836456
7.143379211425781	8.81318473815918	-0.328491449758794
-11.159811019897461	-53.80085754394531	-0.1342676106416843
8.004382133483887	20.356229782104492	-0.3725833814014841
-4.981091022491455	5.592512130737305	-0.0037796499088862
2.8198580741882324	-36.55583953857422	0.124274525407937
21.87767791748047	-3.180119276046753	-0.1791127417344387
-3.369940996170044	13.256027221679688	-0.6181922591978088
22.385549545288086	37.07688522338867	-0.0955401077735046
18.542991638183594	-20.76100730895996	-0.3861003493436025
-6.119265079498291	29.070707321166992	0.4707596179404898
-6.304930210113525	19.600927352905273	-0.4894107333345252
-12.407429695129395	-53.43668746948242	-0.14783892390671
-10.060630798339844	11.239513397216797	-0.1290619432302298
-5.958539962768555	11.825054168701172	0.4125307107497882
-25.361906051635742	5.769664764404297	0.4547576200584852
6.2330708503723145	38.3981819152832	-0.1046839638494562
-10.573193550109863	-53.45318603515625	-0.2251172995977968
-8.327183723449707	-1.1266438961029053	-0.1164004699878812
8.349287033081055	-18.28300666809082	-0.0818222925489315
-26.416908264160156	-0.19319577515125275	-0.1834566235840213
-1.0219517946243286	3.0168991088867188	-0.1574764026553365
12.44644832611084	3.912050247192383	-0.3310384887073062
-28.720252990722656	-22.963356018066406	-0.9137858983822076
-17.381330490112305	7.237767696380615	0.0109176179798084
-19.26940155029297	-25.477272033691406	-0.1584454741921483
-15.515897750854492	-18.404359817504883	-0.1494529591000256
25.585405349731445	5.322504997253418	-0.8713637167754494
31.200498580932617	23.24216651916504	0.2943590270289297
-12.719298362731934	-45.848323822021484	-0.3614597131067686
4.626380920410156	46.65864944458008	-0.9008889701266352
-13.506987571716309	-10.229435920715332	-0.1768733837405381
8.924287796020508	-6.303708553314209	-0.223975658898877
14.450515747070312	5.067790985107422	-0.1030464748925806
7.53863525390625	-24.496074676513672	0.0162585163033097
-11.747276306152344	-45.25751876831055	-0.2743764988560817
22.409048080444336	-21.453706741333008	-0.1994057306272859
-6.723384380340576	22.39496612548828	-0.1385018301815829
-13.114083290100098	1.9641070365905762	-0.2433616602453287
-21.369935989379883	-34.67961883544922	-0.2787490388553625
-16.2393798828125	-8.861151695251465	-0.0842131700399856
-4.849176406860352	-10.093915939331055	-0.1936973329520287
