,caucasian_effect_size,caucasian_p_value
268,0.854707595462996,0.1139685123598535
406,1.3198125117907658,0.03209266702988689
crushing,-0.10177400304033211,0.5550698192099852
LTE,0.0384511083133199,0.4773261359391634
Installing,0.18783325074538937,0.40136673305785986
dentists,0.3607259051097285,0.3099951355978101
Exp,-0.12800543911724532,0.5698566176301143
FIND,0.1816585503236724,0.3912854899182797
Clarence,-0.22852710618524685,0.6226305068520163
SMALL,-0.07720821237298928,0.5430619580518506
inline,-0.575478800167564,0.7905815031607253
hotter,0.4059074155402823,0.2788298067858712
dime,-0.5392663799075305,0.7759488395292156
Protected,-0.140580786106675,0.575499701985001
Cruiser,0.6755796867784571,0.16725606568244888
12V,0.6593514769862427,0.1755506784790135
distal,-0.06460907821872826,0.5403249051713579
defenses,-0.36503008045745927,0.7012910306596553
ben,-0.8183115492011304,0.8742572300945701
Q1,-0.19211857181945982,0.6013121702302469
dpi,-0.23215084816155462,0.6344789200296393
Shelley,-0.6644072736527014,0.8311754678455614
earns,-0.22441614698719903,0.629175671596451
Carmel,0.8669803149611688,0.10956129726253394
Livingston,-0.15709005501770265,0.5846005514939656
tsunami,-0.5162882015260736,0.7656338401302506
deposition,-0.35188785370583336,0.6921788968920173
Presley,-0.5461326849204402,0.7827849043337887
schooling,0.9688222204662921,0.08617303597929382
sharks,0.12595595349157462,0.4324780535999301
condom,-0.4419260354981704,0.7345783419015768
graceful,0.5495766118207726,0.21890061684347184
Paramount,-0.6683902421028298,0.8269857870178874
Allergy,-0.8340440523035365,0.8832947662052179
Newly,-0.8605103963650291,0.8896300725527819
CFR,0.7675223853010065,0.13904361643520669
swine,0.15771006121490766,0.4173884536386463
Lodging,0.16176740706544598,0.4069414206026156
stuffing,-0.0654269728525933,0.5345817787522938
pits,0.2870127727240426,0.3428092027759957
bankrupt,-1.2097504553575669,0.9575161346151201
paced,0.5058361559209144,0.23504354858047316
unusually,0.0861424548242814,0.45228411370257005
rifles,-0.18294347102804798,0.5959967160024788
trumpet,0.5783589644285463,0.2074560533255998
Gravity,-1.3180023111005585,0.9686914366069092
40th,0.4421427075560786,0.2634619825065876
imprisonment,-0.57728442167218,0.7925441832975415
Inns,0.4144038967147163,0.27955898792592615
dissertation,0.32022010943021173,0.3309755097300596
Testimonials,-0.2508321123815102,0.6447761881024936
RSVP,-0.3824420043148528,0.6976479390743966
screamed,-0.5361140152242143,0.7760293530377795
Bernie,-0.5732849798846593,0.7884468404989797
customization,0.609243649320954,0.19266097758616008
Jay-Z,-1.4280103830718307,0.9790022335132621
Newsletters,1.1015860094208678,0.061837113541932665
tuner,-0.7638218920521623,0.8601182658828984
uranium,0.7397009668550985,0.14768560219169236
DVDRip,-0.61332773000649,0.8070325838652609
Puppies,0.722946661430756,0.15274563335134905
Vimeo,-0.06766350653207664,0.5364366749422478
Queries,0.22610157170725034,0.379700882830052
donating,-0.07666088777187544,0.5425732741541431
Theodore,-0.07976623998423735,0.5444547785333269
teaser,0.0727113482031504,0.45340651897182205
sweets,0.1852333601415466,0.3965568642071181
helpless,-0.8681281604350564,0.8915829700695528
rocked,-0.8666115311557328,0.8910996411620391
sober,-0.25586770436540834,0.6465253395790862
cellphone,-0.34766098942637863,0.6912524883683451
Newer,0.3400956634020543,0.31500031860141575
whales,0.5340798909798085,0.22382251586424018
Stroke,-0.6093087731399643,0.8054613582455294
Offshore,0.4706564864544925,0.2513833939266298
Fluid,1.1193799815565129,0.056538783606122744
Slam,-0.9570192580641517,0.9147504818778842
SI,0.6112126805159924,0.19130758491694078
Majesty,0.5818411759261901,0.21101198561976697
CSI,0.933047391232722,0.09233963045998228
stat,-0.2801977609633588,0.6520726768855546
pavement,0.4830838054172626,0.2458649574142444
lobbying,-0.3424681447400565,0.6847548282874355
Advantages,0.39380775205303636,0.29504480682597856
troubleshooting,0.11391358551804408,0.43516138152865746
P.M.,-0.12102389128039638,0.5631161028569653
incomes,-0.42536766523006536,0.7271699603013029
mentoring,0.7179415692532453,0.15745193361474596
compass,1.046882639346124,0.07267947310411349
REPORT,-0.1685414431113949,0.5945546682057473
reimbursement,0.7695543794845603,0.13997729744669507
clarification,0.3158202447725459,0.3298080495839294
contestants,0.03135868198440173,0.4770021169616009
coherent,1.2059560958822735,0.04333138289654448
terrifying,-0.8404537965254171,0.8822101050734197
S3,-0.6625493956179116,0.8262510124299677
",1",0.2806846365503535,0.3417307553029818
Triumph,-0.08040535069600353,0.5405578587811009
mutations,-0.4094189542268552,0.7248865067959717
Saying,0.46518940509925427,0.2517209133071179
Stitch,0.17724187191702853,0.40088354755191835
suppression,-0.7663085804239409,0.8643318585644162
Op.,0.30484599024555237,0.3370595756918068
hackers,-0.36138278679289043,0.6968431487013548
messing,-0.09681032142090668,0.5472524910028556
interstate,0.8963667744315427,0.09857517215775613
repay,0.06863444337330418,0.45715092203973573
Juvenile,0.14190762757957118,0.4277033864839175
prophets,-0.30409280206274314,0.6650712465360415
thankfully,0.15450578828581513,0.4103646013019955
Midland,1.3511356096532237,0.027314819466332074
Transcript,0.25487462282530704,0.35836001178920895
LET,0.29285646280662775,0.33982091516737256
stunt,-0.5092844736876238,0.766155876830937
frank,-1.0123950355140268,0.92846811494948
tedious,-0.5583214849370152,0.7851297462029223
Knitting,-0.585755089971248,0.8065071372481192
1700,1.3587683614725,0.026269149995158392
ecology,0.8461335681749848,0.11517222572526431
Boxer,-1.5871485122846238,0.9870040616299429
tonnes,-0.5824355027747341,0.7938687641749425
attic,-0.2281342163927648,0.6238496244280192
APA,0.5746656634140764,0.2076260978550204
Boris,1.194761898684113,0.045929857973253774
filtration,0.1828348361022094,0.3989249514618549
capita,0.7808158730623618,0.1414861904964948
embarrassment,-0.7884971436392658,0.8711544397657333
Tornado,0.4275792513227908,0.27604932423374895
Juicy,-0.5124883003724932,0.7651558518537412
european,0.8548237298493961,0.11348554046125225
proposing,0.6074131983901719,0.19399232183386794
collage,0.6441103174124099,0.1812751469056617
classifieds,-0.33346536422900624,0.6833362714766675
commence,0.16209257261016516,0.40832300804534194
celery,1.3095512135160912,0.03313596086926951
1902,1.2574066927421663,0.038166384233517814
UL,0.20829537691831695,0.3812189532557245
Lips,0.13210030726732616,0.41572492208641076
laboratories,0.8989941753709726,0.09838619249322755
tanning,-0.9402665423709082,0.9071427587134547
1920s,0.5695603819596112,0.20313539632429745
Blossom,-1.5478254970724459,0.9852360505623151
seize,-0.1601083997207306,0.5885041395851176
Richie,-0.7535515612663957,0.856372651191285
cheering,0.5011839271410581,0.2431537007939788
Assorted,0.7972273064692535,0.12833904784670147
1864,0.3775121840717226,0.29937795470429307
Bellevue,-0.4675252930929534,0.7468766369080015
weighted,0.35233515807564264,0.3078566001357138
fertilizer,0.06692116818072188,0.4591832289898595
5.6,0.2746545120856098,0.3449758771696758
arizona,-0.6398108093913308,0.8110718722333485
holdings,0.32710484784540017,0.32366781033587166
Grilled,0.13808168442125276,0.42083306844891344
prevailing,1.4237638173488523,0.02250820811392118
Brewers,-0.17381620812639367,0.6040808792732513
LeBron,-1.297350224390518,0.9669581471944539
Embroidered,-0.5855930297221766,0.7958680589718938
robbed,-0.7587342034844988,0.8582621812613969
airfare,-0.10585817150077462,0.5549871856417671
Radiation,0.6885379178686761,0.1688308933612448
Feast,0.12357567026654699,0.42705659657209816
pun,0.3041615345103658,0.33283691015882666
glazed,0.3906634927831076,0.2886405081597254
Lotion,-0.6327379811124876,0.818098380263218
Terrorism,-0.541114412741246,0.7768048984156224
DAVID,0.12679176117021548,0.42695647839824824
Subway,-1.1554297780936869,0.9515126008980066
PINK,-0.07114995814114887,0.5428038033633527
Gem,-0.1918281210131567,0.6048884533829036
ca.,1.2722844448639525,0.03586244011135331
Mansfield,0.6378918167094463,0.18681588523870207
soils,0.7765238620559302,0.13156894062264102
reuse,0.34746248755054876,0.30751140797897114
Purse,-0.8933148756453294,0.8950590958290598
Gee,-0.25100555596859014,0.6357198101912235
Comfortable,0.8101416455381192,0.1270909891893246
waits,0.46426897546445417,0.25557259480138783
Mafia,-1.3893980402972541,0.9755307536330344
scratching,0.1722045453901089,0.4058230236704793
Estimates,0.8092102083652768,0.12744439384958972
Terrier,0.5349302870383493,0.2232583286785167
Theology,0.41881731990380106,0.281707929210801
piston,1.2167493324220353,0.042188933249345584
Psychological,0.7277385103971509,0.1528645657058948
incorrectly,-0.6683816878678641,0.8311022077860439
Employers,0.17556188631508662,0.39659358709008363
MSNBC,-0.0593212363683834,0.5282655755685641
satellites,0.9279587719312918,0.09459293246468348
transistor,0.47438250815474536,0.2539861335120597
10:40,0.43705968887605756,0.26368432151898624
5-7,0.2204890873068696,0.3788178912529915
Dalton,-0.5229582695989646,0.7662645969605637
slammed,-0.7986840344366989,0.8708173769828237
danced,-0.4013465633804162,0.7134781348263113
UPDATED,-0.04622758492061445,0.53269769952595
comforting,0.8643690896427622,0.11097255501190961
gamer,-0.2822261534701095,0.6573703549734555
AFC,-0.514855059439006,0.7729435104649245
whining,-0.36928511750995197,0.6990950158971299
ebooks,0.0323263136143813,0.48091741118197173
signup,0.12571806612410444,0.4282203408816029
ACE,0.020072679000304922,0.4940254559216638
owing,0.4993053947021421,0.23652669470525223
Titanic,1.19832707828554,0.04539960271634791
FORD,1.1805469951686738,0.04670613096648324
Espresso,-0.0382805850601064,0.5258451857874018
wig,0.45349276358172796,0.26195911966017926
grooming,0.04894759557176599,0.4752223839554106
Directories,-0.10330345051583129,0.5631137810848506
Giles,0.059706578933969266,0.47238452236183937
Lyric,0.8627191095890615,0.1130572097411554
TITLE,-0.07779231330582445,0.5453287900189697
advisable,0.8409166291720047,0.11523585079318299
Dentistry,0.29388638971245623,0.340842791299224
specimen,0.3716433229195191,0.2984924095224437
twilight,-0.3129640087273592,0.6669505025104985
mills,0.6414765363929085,0.18291004851246162
differing,0.03537624095497598,0.47655794258707984
vodka,1.091723416612312,0.05869278260508681
¯,-0.6976143194556418,0.83651487344478
advising,0.5298974204031348,0.22551722198800805
jewel,-0.2452447803756914,0.640604231286252
Dimension,-0.18267027069362868,0.6054704513324141
Indigenous,0.02726486222560769,0.4876846248385107
shocks,-0.7082093499120007,0.8386857830359611
Stephens,-0.22967465069623252,0.6243380316840653
hops,0.14852875194276977,0.4152582887888673
Futures,-0.04920967069429226,0.530831091492008
jumper,0.17401975529921224,0.40145853103656026
Au,0.38563915500472995,0.29309232695674226
Nicki,0.29151312832352627,0.3440968759083699
IRC,0.4376940905349614,0.2658618171268319
Sasha,-0.05080595630153962,0.5268162302792425
heap,-0.5629137925546827,0.7893099182918408
Breakdown,-1.17959587157389,0.950894380988284
♦,0.48436158365235865,0.24694317803891153
riot,0.04122871798203501,0.47374607698569715
Locker,-0.7194675809186323,0.8434150508608955
tighter,-0.5402320807493721,0.780784873714706
Cobb,-0.5841687897826447,0.792951161910871
Assuming,0.6733380616913942,0.16966561101961508
Protestant,0.7881128621947463,0.12917349501783848
Kudos,-0.14166579807350535,0.5768172231014872
Burner,-1.3017690158597552,0.9693386587978182
vans,0.7812615837697778,0.13444086538275246
substitution,0.6067356830283214,0.19405484452194555
Statements,0.13373714221442914,0.4161809753753266
casualties,-0.5741811879301778,0.7963018246566278
killers,-0.24948280116212962,0.6326281041491397
Separate,0.2162458822563548,0.3805379291891715
CES,1.208197544550627,0.045125982812548204
Cordless,-0.23633204541507613,0.6281739459306622
Dove,-0.9588142149290526,0.9111496316807199
Dentist,-0.36938139339081905,0.6957484231647507
hail,-0.3532939361434335,0.6854632393185568
12:10,0.8633301592617073,0.10827651487700263
11:20,0.3649614355620317,0.2990650429970855
inlet,-0.03341326272056369,0.5125965980034999
assassination,-0.623990477765478,0.8089798982850274
sneakers,0.6393456717370217,0.17804605222758552
envelopes,0.10874124046732078,0.4381279532428699
styled,0.3599852678596527,0.30340633178218046
dB,-1.0115370275898947,0.9256520706865896
Huffington,0.5757890442077955,0.20673533788211707
Hobbies,-0.7971063471503168,0.8698745230173517
Griffith,0.18332465383629842,0.39862191567949723
Thick,-0.5393066027841723,0.7805297404069502
Courier,0.2703989596291628,0.3546645154730157
electrodes,0.5164325833042375,0.2350312463142249
Lansing,1.2274189171147345,0.04257860251628354
nasal,0.9470928572366012,0.09274140417763599
reckon,0.03229150796637836,0.48234850564801
Theresa,0.5378754257400687,0.2195811857793497
Del.icio.us,0.005805910580006759,0.49256097190467685
Ministers,0.17295413416007138,0.40029875116216096
GTX,-0.17650119873633266,0.601705037588177
temporal,0.46749892708753815,0.25349570324832515
Rumors,-0.6049452364480881,0.8076113734498143
shaving,-1.0106557692943396,0.9252862724431045
Kashmir,-0.06678231694650026,0.5370224626096332
moderator,0.9180295433502057,0.1008726656206329
bleed,-0.5936841820719296,0.8044432841785765
lesions,-0.04867353343482298,0.5258041098110117
smoother,0.020111441789425824,0.4810186078189871
Denis,-0.21135605310101604,0.6174799257277102
Pa,0.8043040757915141,0.13239891754302224
¤,0.532303887788332,0.22119322646475004
ping,0.8597310056411449,0.10793748489937416
Palo,0.17551491945058362,0.39865275094027053
carnival,-0.8821467174189624,0.8981965417529882
10:50,-0.10468385848923777,0.5495575996547784
georgia,0.2415746936599832,0.37043428496688857
Rosemary,-0.212308368796119,0.6170478054361327
distributions,0.21697052242978182,0.3834342534918933
Nichols,0.28726578917525125,0.3438119560268855
Sofia,1.1372907499300147,0.05453617235656916
illumination,-0.037446385037280754,0.5201776509312801
??????,0.1945819425086044,0.4006774473737723
CL,0.9274018274117739,0.08987941405578836
Confederate,0.9815618571233715,0.0807376529034034
Sanford,0.0866913634110726,0.4521122869505092
Continued,0.040129716822151246,0.4746514415370837
effortlessly,-0.17160401164471567,0.5960993421746523
Toni,-0.8206929679466307,0.8804717453502133
Bare,-0.8741311043756514,0.8928160163226664
Anton,0.32188089447485063,0.32174235762653147
Newt,0.027693721157039018,0.47875469135916804
passions,-0.29123525802085926,0.6571515989587435
Olson,-1.1533056128241717,0.947990375887833
insurer,0.5643977211873309,0.2071254479205915
replication,0.1313147424893385,0.4261829679972413
Gabrielle,-0.35761742459609874,0.6890388454904615
dallas,-0.2661103770148958,0.6515312786897507
forwarding,0.09165897575493369,0.45066630178017963
volcano,0.19853826840582797,0.39005566016263715
POSTED,0.140009284245125,0.4213192592601712
Pills,-0.09434330582039471,0.5454127882068264
spaced,0.6055978633656405,0.2008816835317382
Conway,0.02588230776005586,0.4835605156595274
2-2,0.43514335156761774,0.2647342483779995
downstream,-0.5718909289645612,0.7903315512226707
Cognitive,1.5704191890932233,0.013206598112566637
plastics,0.9261009698137469,0.09567545265050659
Blackjack,-1.058670001243555,0.9331691982295476
314,0.1626258650339857,0.41221389119613094
inserting,0.3109926347234,0.32969491746474555
Mandy,-1.2157763552007486,0.9561127777528989
edible,-0.1595734265562594,0.5891549649540857
Pty,-0.777290134518799,0.8651493745858284
Zebra,-0.7689641444380904,0.8657390475299342
508,0.4546432002177122,0.26300131840952323
byte,-0.3698926551675736,0.7015482489506303
Shampoo,-0.8546470875348585,0.885622922387769
CJ,1.1493215398631518,0.05305368475387895
N.J.,-0.041660796490961986,0.5239384364706445
Temp,0.7046852508322327,0.1596349473123826
tweeted,0.07153897194292416,0.4620498411154843
ftp,-0.4745041538128932,0.7471971917531348
NWT,0.9299329242554191,0.09556465124652236
urinary,0.4090804052307722,0.2846428365069963
Trap,-1.1671408304481425,0.9495286962556094
Fleming,-0.1020475617434363,0.5646230992156895
unfinished,-0.8619620678964524,0.889844703659644
Pelosi,-0.23466482282491022,0.6344861158223305
Attraction,-0.6506800706780949,0.8247384385293356
Countdown,-1.062630418419285,0.9298795392792473
disastrous,-0.7643726176185649,0.8598318859328444
arent,-0.3657485792702946,0.6920445025502657
EDIT,-0.060951181434651135,0.532954339182478
Buchanan,-0.6334850047834225,0.8149285693456094
Shores,0.5003844089062789,0.24192173757816737
Simulation,0.7293992096399322,0.15015293406718844
abuses,-0.8934679495926733,0.8954093892601684
Moose,-1.293982778208789,0.9664924275279655
kittens,0.754591464564571,0.14006502132703724
Siemens,0.4481729516203491,0.2665467824041877
punches,-0.9182215552933087,0.9027207371529846
pharmacist,-0.4128339953897288,0.7260280061703341
Riviera,1.1016670029073923,0.06081521702607551
commencement,0.10152500014998968,0.44462873091847466
Elm,0.03234899738836235,0.4769596777551428
Capt.,0.6366039466762319,0.18202628630416573
frightened,-0.7912343036470144,0.8695342717554595
Hunters,-0.5872487346440538,0.7990648627859397
Sight,0.05878194687845644,0.4625147888511846
Suburban,-0.4037855540351117,0.7116851224024139
MPs,0.0859224411571997,0.4572676796658143
Entire,0.19986018147772902,0.39410872653191165
unpaid,-0.16885670536975272,0.5995685284934633
Statue,-0.0201808022818758,0.5071725738886135
Transformation,-0.1372239351615502,0.572643251848794
08:00,0.26274821628530687,0.3551686127125382
validate,0.45415588018747965,0.2656410530576355
braces,0.2759936924482664,0.34564195804602693
Mango,-0.9536372490492436,0.9089318523051728
Terra,0.3329847045812766,0.3191802198526317
Ones,-0.02369747427083392,0.5061783779959922
telescope,-0.2603352760103028,0.650869696281627
prophecy,-0.6219037583539007,0.8138528013356094
refugee,0.44704543496750715,0.26726392945061805
drunken,-0.728859963878871,0.8572880194758288
displacement,-0.24731374116331817,0.6356751607445433
mortar,0.11376690978361485,0.4373607017982911
ko,0.2101306361173001,0.38798890429100075
Clearwater,0.23512716556953486,0.36954799052880694
itinerary,1.0906819733467488,0.06266522553458931
Roster,0.19071758069030004,0.38647046139014507
nets,0.13174532980852022,0.42961996190063145
11:10,0.3350789828537977,0.31856830115823387
Brushed,-0.3958140502002282,0.7082103417731014
electromagnetic,0.2108242589495572,0.3777706154666923
Nazis,0.7525958504461931,0.14512656517576983
Mechanics,0.2394086158265004,0.36417707005720446
'08,0.3765482661337997,0.3022215137185974
po,0.5012870755682066,0.2367131782976425
decisive,0.32184984034845493,0.32672952426676316
rotary,0.3041988671385582,0.33760213650447
Goa,-0.06290634296465471,0.5330929777184824
Maiden,0.06070246556595665,0.470267257373683
CBC,0.8302379620212226,0.1214088890235192
SEP,-0.1610960767675464,0.5918928091472923
articulate,0.15081755301242286,0.41304826544595297
Distributed,-0.22933350446547401,0.633262620161451
Greeks,0.4353555231178422,0.27500999653050673
identities,0.8367546481221562,0.12040595855312342
subs,-0.6469567815502542,0.8220049688201337
279,-0.8828097436928415,0.895517738048757
Glow,-0.6879393741726281,0.8333850849764741
Hundred,0.2823640190790104,0.3454274632333886
FUCKING,-0.7917780396300733,0.8731819012847586
Reaction,-0.2529842041566771,0.6379180045886081
catcher,-0.875605292201355,0.8929823076890833
BODY,-0.8447191619698746,0.8883974017095498
Boo,-1.2372663525706173,0.9584347828968416
Clyde,-0.24823209063054325,0.6317590999368582
Kyoto,1.385845073526887,0.02481553591098784
Arrivals,0.2170151172569053,0.37286278367738224
arranging,0.10184279546490965,0.44386995745340085
Admissions,-0.7604792225509079,0.8587129824874951
Hale,-0.4161428511216122,0.7258161438529073
inactive,-1.0212511300147558,0.9287238051339467
correspondent,0.84225945663113,0.12088417096223725
trait,-0.9341421039208081,0.9068528453749259
Angelo,-0.45790469876127676,0.7475578623188541
+4,0.7050866409084027,0.16013057795217223
274,0.19387242267100366,0.3919060821162573
NEC,0.7205492611643622,0.15251953236059446
Agreed,0.27928248200038225,0.3493283647092065
fps,-0.4205756186159104,0.7291826883754049
273,-0.6092125086487752,0.8046084837679794
Stripes,0.30247007924292585,0.33832779248442324
telecom,-0.08000962191825736,0.5473482236213373
mist,-0.39774822026712514,0.7086340498573085
bathtub,-0.15591677339134902,0.5850819505828566
blur,-1.0467563669385547,0.9313805897507332
1896,1.0910203272711056,0.06002620922696755
tremendously,-0.6014091433634565,0.8019111574266798
Kendall,-1.1650557268303374,0.9509911804764942
Aerial,0.437928577310741,0.2640900405155573
EVERYTHING,-0.42478671469654616,0.7297219480228283
Bloomington,0.7795758059544303,0.13258813711289352
orgy,-1.1837877283197864,0.9524474802034
370,1.0186295314890101,0.07582139601369653
Cartridges,0.07912306633441721,0.458254732955777
confirming,0.08209376204391951,0.44883737301178883
Oslo,0.451498847324542,0.26180974004792446
Candles,0.06552199515945459,0.46296550879711296
cathedral,0.8016920839916207,0.13453065214372417
real-life,0.31300434054160664,0.3270264067636468
Compression,-0.5296746611635338,0.7777774697874016
pick-up,0.7131910836623175,0.15645509481789943
Portraits,-0.23316175634626868,0.6279350502018477
commenced,0.33667854694090715,0.31807322452961684
POS,0.669204085274339,0.1686426984526641
unreasonable,-0.7788058442848454,0.8627999203162289
filthy,-1.1522485878794688,0.9502549708251158
Holden,-0.7158059563927713,0.8471890378099374
Zurich,0.3163181206656251,0.32473324158311345
470,0.23884095253148355,0.3710758060186291
judgments,0.02116343677745214,0.48524290038694495
Bermuda,1.13301772549861,0.05468325372079552
automobiles,0.17187631160340067,0.407619305783967
412,0.4130981226265967,0.2899820679219778
x2,0.006174965973946563,0.49734797418304266
laminate,0.020999242866250545,0.48584286914565344
Overseas,0.46416433298523113,0.2642171052744152
Median,1.077835044442005,0.06801856114985083
278,-0.35263492810789043,0.6874734276223287
publishes,0.39116777143152387,0.2902526641787716
bishops,0.48469555289109467,0.23997459704111146
Whale,0.12439946788388478,0.42116145706474517
atom,-0.942638397553597,0.9099625190139182
Julius,0.8442060564255816,0.11915155770557417
1863,-0.8349307251156195,0.8804045935993172
Racks,-0.6732618813289118,0.8247084519392948
ranged,0.6362498517119568,0.18514818426587354
Gibbs,-0.44799239757431675,0.7420633906759313
injections,0.1552424670581072,0.4101648645475513
Z.,0.17614109240524536,0.3986360453270479
comprehension,0.2696288734631185,0.3436401774287393
buffalo,-0.8799122157857746,0.8894769913493492
comforts,0.7713910372613412,0.13777369341407775
Blanc,-0.12031308599686721,0.5617250165191428
bipolar,0.5341736232918693,0.2231719913246294
SMITH,-0.41351478505516265,0.7225834369684164
Culinary,0.6546123751062335,0.17589708029184203
Brave,-0.6282284928741869,0.8098727736327809
tensions,0.2059213284377314,0.38854964473671105
dividing,0.2798801821990511,0.347574337381902
corps,-0.18539874539140283,0.6042405432057263
Sticky,-0.7354474057130802,0.8484918235175198
Ping,0.67736119578156,0.16906700919463336
embassy,0.19619429670764232,0.3877473681857485
communal,1.1193758147472965,0.05457148053617367
PET,1.067050282712897,0.06645929846045784
haters,-0.6184428951735542,0.8059181339155994
two-thirds,0.5080722887353365,0.23502027579061335
Jubilee,-0.05189710608005795,0.5261018822931629
Spoon,-0.45828564966596697,0.7434682183336901
fencing,0.689934901756102,0.16256293611411654
Olympia,0.8055393320275188,0.12036235673190343
ideological,0.9799379430219702,0.08412945970996133
Occupation,1.3778311323989065,0.025247507818955572
rebellion,-0.07583797882910691,0.5413732737815957
Archer,-0.9238257383015626,0.9059161588577704
Contests,0.698243114700632,0.1583249855680544
trivia,0.3164887587902913,0.3253125777641809
inhibitors,-0.1389043013488845,0.5747752887385783
Porcelain,0.7231417531472878,0.15150002906309368
Erotic,0.3206111688693361,0.3273716472882018
hides,-0.6695003454180607,0.826486753122087
plaintiffs,0.22904484001929773,0.372183998472122
progressed,0.040851458324520085,0.4768564450058226
Reliable,0.2638322529652939,0.3517093097745869
Filled,0.6070984925878585,0.1956028438000177
317,-0.27891975039633754,0.6510202354052681
Deb,-1.3333251888920532,0.9705084044051109
ab,-0.851240529789135,0.8858435816270683
recruits,0.33682969067932816,0.3175929299646514
▲,1.3204283695496828,0.034122131480386564
AKA,-0.7599865818096572,0.862560636787846
Basement,-0.6891822731705056,0.83972837153516
Colored,-0.4303806790977359,0.7291207224923745
genome,-0.9832362651564951,0.916876796389007
directs,-0.5462981452143777,0.7800930358454718
intimacy,-0.08499284428702823,0.5451214933604824
443,-0.34907447188032337,0.6844535502721452
compost,1.1934641009557645,0.04571282895719542
nc,0.9507776104601434,0.0906320795343174
clutter,0.047839270981584574,0.47638471842715713
confidentiality,-0.4605819404103177,0.7393394985211392
Amelia,-0.43072881089089676,0.731352787496506
seizure,-0.5794256535097331,0.7950576357327923
