,female_effect_size,female_p_value
films,0.32493204435945583,0.26539817522027276
Player,-0.967470621046018,0.9677851567394635
mark,-1.465949287911869,0.9975045609101719
Links,-0.6504941143229434,0.8986396548690379
quotes,0.02851355745873274,0.48468384166285683
policies,-0.07413414759505049,0.5588797869747826
PA,-0.9737872338439673,0.9686704129931898
Louis,-1.784058679088995,0.9996686196701142
task,-0.8790010591878453,0.9547087011165787
vision,0.2036000487123851,0.34129676437661594
ad,-1.0384313261804456,0.9765673430328133
Sony,-0.49662427397242687,0.8351931573638188
Child,0.2494957578805375,0.32103490079898656
allowing,-0.539536473698179,0.8587578719978219
Key,-0.6890053957742083,0.9108657425122111
Senior,0.6846833577410075,0.09114189579903953
environmental,-0.408713630349937,0.7839616337625361
scale,0.25998174517791034,0.3129488613434045
bigger,0.029063666226220978,0.469887213187518
launch,-0.4492888651086293,0.8120605901117932
specifically,-0.567237024275615,0.865777012077004
Test,-0.864818480232681,0.9525478466021996
worst,-0.5632794866473447,0.8653902092722009
Friends,0.06711266093776928,0.4458373818269672
usual,-0.7974725091304351,0.9385799805358787
Brian,-1.6491985835212837,0.9993544102314137
arms,-0.4249833635614429,0.798513371280184
writer,1.043311947834763,0.022192247593052383
Customer,0.34615880686367795,0.2548166875882303
locations,0.6594778277125741,0.09920991506937349
H.,-0.5789624256258588,0.8673973017903502
causes,0.42090657684637295,0.20699839778696028
paint,-0.34197324289091957,0.7405105772709364
desire,0.07540455737276419,0.4453835881031939
topics,-0.581169920922244,0.8708562758161756
Cover,0.038741271720784086,0.4724848472798129
???,-0.16173300731679272,0.625806945006515
components,-0.37040978256901813,0.7663307685830427
registered,-0.0870549448016509,0.569087553421161
appeared,-0.2658059445882504,0.6927059494187128
38,-0.9224058638479067,0.9643205030873288
speech,-0.31638573050884916,0.7318499464638626
decisions,0.8512689865339452,0.04993796507924764
brown,-0.9141743908744608,0.9629476461978855
p.,-0.9441928017077129,0.9641145411492751
featuring,-0.1190778529148753,0.5865161917120079
Remember,-0.36893787532475764,0.7623565325863209
Leave,-0.1596004267935229,0.630457994230381
fell,-0.40833251720140723,0.7832181878079523
sides,0.29684806481916204,0.2825925223343958
Sea,-0.6578940363480483,0.8979744060083654
Land,-0.5723096819387038,0.8686110753562848
1995,-0.3184165992814034,0.7287479643487677
Cheap,-0.19079249006412297,0.6474320885229912
orders,0.21098271611768712,0.34218527661257514
west,-0.1615166214909507,0.6244744766324308
wireless,0.43355173331652985,0.2002898693013928
leather,0.306729654195073,0.2732390030593448
maintenance,0.058722816750994944,0.4517420404750868
hurt,-0.9584693424336154,0.9679305392715191
III,-0.99029016407824,0.9715985701965829
automatically,-0.6862412146293251,0.9101530184567872
combined,-0.44376993092862205,0.8026774736095574
Easy,-0.33549761345988005,0.7405114723204408
tea,0.11370947355754603,0.4044168194108033
Executive,0.06062419258800085,0.44951465908195776
150,-0.7554709524579197,0.9283396754168997
suit,-1.2810692908211139,0.9935452291804541
votes,-0.36770389233657247,0.756924938768883
cleaning,0.5695272024980252,0.13134544949085503
snow,-0.5499822387234278,0.8563604845632371
spirit,-0.09518835733732653,0.5747424536203096
chicken,0.9062941973596228,0.04079480734029961
Equipment,-0.5400185783855159,0.8565409235797518
5th,-0.5473988738541921,0.8538875350143047
license,0.9449984314174664,0.03488858170899756
Kit,-1.3035993673394055,0.9943218246742049
award,-0.7040956299091139,0.9164580271900548
Articles,-0.6770307875089041,0.9014876662123196
reserved,-0.47067211659341907,0.8157888059355939
Australian,-0.0034297543327082604,0.507492079856402
Marine,0.6925004944106259,0.09275540819435879
picked,-0.26700921633497154,0.6934192137787896
Archive,-0.24500936625894154,0.6870174946962703
influence,0.8521204265553598,0.05045432323751331
expert,-0.03554098350238819,0.5270864370146895
proposed,-1.372195369428443,0.9959142824599444
FIG.,0.13488105204546624,0.39583545980391877
discovered,-0.9430647341845299,0.965738062140479
tests,-1.0104935436278166,0.9739153970588311
distribution,1.5355719102940253,0.0014896214904427385
owned,-0.9451261517080357,0.9658749696636145
Studio,-0.6387042304262376,0.8902760364930371
Fort,-0.9959939686180119,0.9718104710434596
U,-0.906547189424906,0.9616993561194104
Andrew,-1.6310369777266338,0.9991529082951274
practices,-0.07279105216084766,0.5468211360688952
installation,0.7774154099549259,0.06509619044533221
arrived,-0.11331155511897002,0.5888739996010892
Days,-0.6993889922921022,0.9086099288980198
v.,-0.8728066624024478,0.954563794377719
aid,-1.3005754533413283,0.9941601971390823
leadership,-0.1536050671369665,0.6069759927081092
Original,-0.42534284104257497,0.7975366778419191
Weather,0.17637277460274275,0.37005212547642163
Vegas,0.36967509773418267,0.23717665245289288
relationships,1.2638687365096943,0.00680823393853125
truck,-0.23046164100131503,0.6672350141560337
Fashion,0.8826583068899361,0.04361329628017585
zone,0.4805160999032242,0.17925068838508407
Front,-0.7679941344377789,0.9327634922196868
obvious,-0.2964912077234519,0.7132708811946878
compare,-0.6742749901170513,0.9033902460074302
smart,-0.4210583321570379,0.7930801008549709
professionals,0.4232324641053044,0.20692222823789064
THIS,-0.4927889578239662,0.8263827644529247
65,-0.6147975051067679,0.8837067170012773
Engineering,0.0066850076055193905,0.4986364887041891
laptop,0.5556371572167624,0.1429763699693245
island,1.0846666304448829,0.017882177289654577
kinds,-0.7344743098191604,0.9244987501645995
increasing,0.32242809171604403,0.2632460502488937
determined,-0.7822827320816788,0.9329926268663394
Cell,-0.5216515183815695,0.8414093829667719
treated,-0.4359937699369102,0.8013267961934949
rain,-0.37393351994150087,0.7612965866462538
contain,-1.4543030395265615,0.9974589483759368
oz,-1.0450423774327326,0.9796918122898457
command,-1.0065769358120673,0.9730623480804689
Custom,-0.4494628533019848,0.807826865519591
Annual,-0.7267913021384483,0.9155895929407711
Change,0.23178292464184952,0.3212196865574213
edited,-0.4445785351168393,0.8046682884858303
yards,-0.7936945820068743,0.9407872590869005
bathroom,0.46028119267114526,0.18623898194014776
y,-0.9325222162260157,0.9634136066205489
sick,-0.8365640992555385,0.9484454898508861
considering,-0.6681577218805974,0.8986028391330628
Word,-0.6129313932553181,0.8848007833456797
MP3,-0.9094096382876359,0.9603867190029703
IP,-0.6349210023424168,0.8910105455064419
promote,-0.8978287413540951,0.9580282837901176
hundreds,-0.1965138445143113,0.6437710046828538
measure,-1.0225428970713473,0.9745247550773599
Whether,-0.49998378410069966,0.8373252714516466
wild,-0.8214834093317975,0.9418856793557531
teach,-0.03300506607458379,0.5268122562816059
Italy,0.8142096057113503,0.058059093339372425
Creek,-0.7059332949523531,0.9109071502868904
vehicles,-0.05325039642027468,0.5424070677946067
Things,0.15055767829516195,0.3870390851662049
Four,-0.18850835392312618,0.6447316068140626
surprised,-0.269857102550396,0.6940976436743234
Dave,-1.432985321608867,0.9970674876567759
begins,-0.7947565719164074,0.9364936103704236
Ben,-1.4379598630185562,0.9973723912630622
keeps,0.0912918913898355,0.4273070282894367
Android,-0.3740115566575748,0.7691383807563531
Band,-0.6844356968425818,0.9071573595705096
Senate,-0.4221169076916276,0.787548678999985
Advanced,0.19182876800512938,0.3521198434651365
Level,-0.7996548077768801,0.9412115557698921
Glass,0.4289708294594174,0.20891947083372986
Images,0.37898874778373365,0.23412065732395715
pop,-0.5020193438705194,0.8346534117564741
funding,-0.16705332369050402,0.6273943506999822
milk,0.1969892429314934,0.35478211520846603
Russian,-0.5986585523995249,0.8751384772627024
horse,-0.015458499840986352,0.5194591454641437
measures,-0.8247192649185109,0.9446667735647696
obviously,-0.3123622907546491,0.7309473523325993
Students,0.9724790000128538,0.03110231743795422
factor,-1.3047742032814742,0.9934757153440904
formed,-0.9620897663518175,0.969138168224697
Weight,0.44813801792708946,0.194065033458111
recorded,-0.08011505833809074,0.5606837062329155
upper,-0.34049786201129456,0.7426044187057025
element,-1.2456564146207239,0.9919269385680276
chat,-0.3970890308101394,0.7774859334549418
fly,-0.3986808153162935,0.7756440378973803
taxes,-0.7287299611720225,0.9199614346165546
37,-0.7493238951121447,0.9289913486229331
roll,-0.4099195034434432,0.7847373813104002
pussy,1.1699005951837658,0.011210375735476563
novel,0.7107573884088231,0.08830855610053456
false,-0.016090868948585302,0.509111360467107
thats,-0.5186975513727575,0.8446189050770345
chocolate,0.5344561033599171,0.1489295833830535
DJ,-0.6824905237207615,0.9033896711648047
Age,0.13006822327055453,0.3962791585748393
speaking,0.29906944138507163,0.28574874247216564
push,-0.8781664034331624,0.9544937880086619
supported,-0.616708070519348,0.8865267391828484
resolution,0.7230956007890089,0.08207218425566487
Coast,0.24944417476274214,0.30997417026114216
gifts,0.6960599805153993,0.08859897864814692
Tim,-1.6049879872561303,0.9990599678864195
replacement,0.10233220730843699,0.4180913267883535
Steel,-0.28211467788255706,0.7108510659967348
exist,-0.58426753424091,0.8736750849053339
defined,-0.9045442764675811,0.9606686799488388
mass,-0.3560701553758145,0.7508516248771011
bright,-0.1316973980317166,0.6057172482327244
i.e.,-0.6323447878468587,0.8931420982777929
emergency,0.11898313547670139,0.40260409280947684
bet,-1.109780364721356,0.9851962328021895
Message,0.011634311252749562,0.48810571300002814
Asia,0.08269635789402538,0.44540429049426056
crime,-0.18967051269525187,0.6453142375701496
fishing,-0.1442560789482675,0.6080792936034811
Miami,-0.15203738449006363,0.6138739268093365
64,-0.2938788454587339,0.706218335114627
Student,0.39847114979585746,0.22113712998381296
seek,-0.48446154084762466,0.8288626724318133
anymore,0.19864308527070587,0.35593431939442866
Q,-0.7574475057750526,0.9319759546182889
tend,-1.0439535524260564,0.9801061241280901
somewhere,-0.36739852596331596,0.7617436180165987
Release,0.6017323480220715,0.12333300072189735
Force,-0.17145298089694114,0.6274591849699345
journey,0.43772912681049847,0.19576977964134845
Awards,0.011646876307590209,0.4871922069170299
comprehensive,-0.6496405945975391,0.8916636665011388
listings,0.7321365107754415,0.07757691815928791
sector,0.1248863828074585,0.41001309566328836
improved,-0.24768895553846737,0.681745387274986
committed,-1.377041880235291,0.9960806818193592
Song,-0.3442462553178875,0.7480385877241904
consumer,-0.005275365911539718,0.5022263958504196
Academy,0.7521343201651716,0.07304952326937053
airport,0.21248937118750616,0.3422256159559961
Never,-0.2597093642206945,0.6935867020078709
soul,-0.6928009183139241,0.9112306538817434
instance,0.829459718926624,0.054957266417468675
yellow,-0.07551878047961709,0.5582164637968856
experts,0.11448560080543868,0.4103175561303767
Current,-0.15961178316083321,0.6223826303754789
herself,1.4976231027713984,0.00187390588641001
interests,-0.028502268289075643,0.5217922795986346
studio,-0.7612251212730973,0.92954286121698
accepted,-0.48170219399546593,0.8245930467078749
introduced,-0.36241380607124896,0.7591123082766618
symptoms,-0.39776262719462135,0.777046527951243
De,-0.7923744907927568,0.9367678050861017
Hollywood,-0.2745423288172907,0.6990713055461627
Pink,0.5999830413724662,0.12254802577600898
charged,-0.9421972609116618,0.9656905099689713
fourth,0.6683794645946782,0.09861107044879214
MD,-0.357664862100724,0.7518378314827472
grade,-0.039689248342447817,0.5313454310995691
tag,-0.7685069839467447,0.9281948963913311
adults,0.9586885838090263,0.030839777489021336
recording,0.3567450597309841,0.23955836016321008
400,-0.7696938910779717,0.93074312807933
Daniel,-1.4444056955733988,0.9974705197235779
tight,-0.06541976999796631,0.5463094770035264
quiet,0.31527209493060643,0.2728663983039923
ads,-0.8298202458765127,0.9494665383880205
Sometimes,-0.10434962420825271,0.5862437129953949
camp,-0.926203444936362,0.9623993969286777
UTC,-0.8325794712407407,0.9450104010795515
replace,-0.13773014033351627,0.6080189845579578
Event,-0.43084872766866233,0.79693309709521
fruit,-0.027421884237062943,0.5230616412700793
Taylor,0.6823452667059222,0.0895327526744526
appearance,1.2021405614972849,0.010008580315609472
affect,-0.9432360180531668,0.9660762931429583
Henry,-1.4153524983462964,0.9967463258809298
drivers,0.9441012483953286,0.0340776543598692
Has,-0.751454381682744,0.9239042039169802
Corporation,1.3897137446156802,0.0037196308823150837
university,0.7387983627049979,0.07750196523548913
EST,-0.4313781347612498,0.8004565658838215
Wow,-0.6921990077773778,0.9095054640687075
identify,0.04189916352024741,0.4668892239757899
Side,-0.291497856713015,0.7111046031317949
url,-0.5418869565140144,0.8512132834918165
knowing,-0.6392304082957729,0.8936554250693651
aspects,-1.1644314207415771,0.9880372996551983
fighting,0.19407637219532425,0.35424241957597713
1000,-0.6131941611449561,0.8784906394544499
goods,-0.715385260935909,0.9154324078110321
Queen,1.2802462786842104,0.006666351334158271
winner,0.5993598625814773,0.1269426893102814
Pacific,-0.28674721354525595,0.710800882771685
44,-0.33015692313425665,0.7365709123027706
mental,-0.6020144637169329,0.8803771555941062
Double,0.09296582941254829,0.42855554478542035
Try,-1.136438868380032,0.9861751072150894
rare,-0.44017638173230345,0.8019436875938725
Sarah,1.5928419144012353,0.0009341460407942259
legs,0.8782944961018755,0.043798833250580094
closer,1.045654194246291,0.02312162432838538
Golden,-0.29502072236454263,0.7146269228394857
Pack,-0.5758300579221239,0.8637996756436246
agents,-0.7157950829614553,0.9190817568020131
Inc,-0.6424926804330869,0.8917772974245117
hole,-0.9207783102666822,0.9630890481563733
presentation,1.106198099077201,0.016313075706025804
outdoor,-0.3098412078118247,0.7221176552829827
Kingdom,-0.8765954632188204,0.9554726821932525
noted,-0.6984742672076504,0.9120503834943059
Again,-0.21828949287362331,0.6673439721070422
surprise,0.26532636424973866,0.2975207893165045
accounts,-0.4561291112153764,0.8166323472857219
Frank,-1.5147767434925066,0.9982324296662521
Lady,1.6106629080684882,0.0008792447291883221
pet,-0.9582566010304805,0.9684727210960591
watched,-0.5445431209927946,0.854873476569963
beer,0.04702931966415308,0.46830670452182355
ourselves,-0.09644148693804178,0.5676904117035335
recovery,0.5053406489393594,0.16533344641442738
connect,0.023017858068295115,0.4776851285766772
55,-0.7493867260419953,0.9264085690340828
Dan,-1.434305384251399,0.9972706529228298
instructions,0.6069921834649844,0.12423443400815559
Dance,0.929807881669112,0.0365616442520198
monthly,-0.10892721214629364,0.5849199032015665
educational,0.2280678542891182,0.3309011496940708
Wood,-0.9348643370636165,0.9648508316535653
Rate,-0.7544755975454102,0.928586252400798
Harry,-1.4089750883076513,0.9964465451716723
invention,0.36252284389977124,0.2484517553594192
Shopping,0.7682094565773996,0.06971466217404387
shooting,0.15334465130563568,0.38235406066412136
Rose,1.5622718475673427,0.0012233584019787358
Jewish,-0.1827262123194956,0.6372983334135709
cheese,0.7111131361905334,0.08409120531607739
focused,-0.7971067360530977,0.9383341870092933
featured,-0.20514640759146166,0.6529117150353629
39,-0.9147197166101501,0.9638062584532251
WITH,-0.6429361164281795,0.894767708037447
Study,0.18896681115852204,0.35345903010596114
chain,0.5689348915542738,0.14089465136320378
visiting,0.7869171498925036,0.06322454519678167
concerns,-0.22163740388083722,0.6654771611668435
provider,-0.2643165964825858,0.6913364958124356
remote,-0.09103802853037442,0.5741600141729115
Complete,-0.5219746114884243,0.8436921616966704
Select,-0.3659691560575594,0.7626222545853945
hardware,-0.08970365572290809,0.5702878459467345
attend,-0.39123377215682753,0.7780205371725759
Through,-0.6084220252714544,0.8816151671935009
familiar,0.5296165321683208,0.151142019833568
authority,0.9247869516509806,0.03751607498584708
Hello,-0.4150548605924325,0.7892741451685248
examples,-0.7686921006165832,0.9317515047767309
carried,-1.256783629009757,0.9921110869731607
youth,-0.19693292444706081,0.6466177290433758
Short,-0.12623977985215484,0.6021310140139061
depending,-0.29394133310686127,0.7204131389963193
Vote,-0.5741296551036621,0.86382570119636
choices,0.6299954611050712,0.1144980028575805
port,-0.804745497496785,0.9424255944974353
consumers,0.5397857082780506,0.14638838109016405
flash,0.06304433448170889,0.44738380814668843
shots,-0.13442355961484964,0.5999946394436938
Finally,-0.5282065000829447,0.8464880840034186
Trade,-0.6919540906379976,0.9077798232484997
village,0.23085221043218407,0.33590793762611726
suitable,-0.2910037268645629,0.7116980129787753
submit,-0.5309862769193029,0.8465155653800102
Electric,0.16632190940227323,0.372038385674909
perfectly,-0.5155711329153035,0.842047598189632
Ca,-0.9137344648510234,0.9623214387687737
listening,0.5812969570801613,0.13342538652697278
debate,-0.5216948988840804,0.8451195836009113
Cable,-0.4628626993846193,0.8127839825203763
Mount,-1.1757463210243775,0.9890917776107768
Joseph,-1.4240410111561153,0.9969805182573314
Yahoo,-0.6730012983479495,0.9045940804312456
Leather,0.7555950124030452,0.07216062817954683
Kevin,-1.5328711905986914,0.9985366599811292
religion,0.9612667489404529,0.03146208002241124
Beautiful,0.6528808220613065,0.10602811297668113
reduced,-0.6758806284358231,0.9059457564312479
Division,0.7438859096698668,0.07271607357674414
river,-0.045972882301993145,0.5310790623388122
evil,-0.9683415765254448,0.9710491076000951
cultural,0.6310113290592847,0.1155913901719321
Permalink,-0.6506126879698284,0.893624466403665
alcohol,-0.1560924045215507,0.6220713450004508
accurate,-0.6761620814197014,0.9027645906953092
bringing,-0.5309854884177406,0.8462494433034005
follows,-0.06758479746402052,0.5586009436198209
Death,0.15120444818095738,0.38760692857570156
Jeff,-1.069217644421261,0.9806007965594872
Cross,-0.3889140556368138,0.7696599497888725
trading,-0.41671148570478567,0.7937904795566768
executive,-0.11335891951767085,0.576390970040782
creation,0.5553026418032794,0.14015911132361758
challenges,0.024876702158768974,0.4767689505460815
F.,-0.15233457064184472,0.612481463937195
apart,-0.7544088294454077,0.9277789312778085
therapy,0.9734246839080624,0.031031729029687205
Engine,0.008446588434024247,0.4952032878659919
buildings,-0.3122054682800892,0.7265391613568357
receiving,0.7636759845727327,0.07039758790862538
20th,-0.5454723250767997,0.8612458639234364
Without,-0.6166980036322902,0.8825257714590571
Terms,-1.041239494114779,0.9772814860543315
definition,-0.3851614423360507,0.7691890595127029
agreed,-0.8974975628745564,0.9578338478219794
Vol,-1.226195726913724,0.991196212986393
Mother,1.374009110763361,0.0034939338628273697
importance,-0.09078725315912678,0.5765089153889842
leg,-0.07312243013908855,0.5580040029929358
listing,0.7847092079462993,0.06498561969851169
Hard,-1.0166171710205811,0.9748242692238107
1994,0.06854693577918657,0.4442172059153008
equal,-0.942759568724658,0.9662359964315912
browser,-0.047276934723899634,0.5324464423267241
confidence,1.0224722295537227,0.024577650713703547
hosting,-0.6644999290112635,0.8958661706528384
partners,-0.10237467274294329,0.5833432971859835
doors,1.3400512306986057,0.005347058414751582
hoping,0.2957743676962253,0.28936912291514194
Ltd,-0.3730464966473886,0.7607717686007444
rear,-0.39472097527798733,0.7747975007570824
Boy,-1.1242479680126956,0.9847705414324017
historical,-0.0030687062476488754,0.5055419081624339
Kansas,-0.23231401608114127,0.671624351862524
tagged,-0.6326110459199692,0.8867753734232915
Ireland,0.8467039447207184,0.05019166925114915
Catholic,0.3776441490226724,0.22958726253800688
Create,-0.1868031238422264,0.6439766425127065
r,-0.995331876311219,0.9711316509873812
viagra,0.8116252691052797,0.056173169374923226
reasonable,-0.5020555423036559,0.8270866697084109
Yet,-0.5162576654387477,0.8392132317152379
tracks,-0.710504506740858,0.912468288845821
fields,-0.9964206627232658,0.973272618270996
motion,-0.39438710405000754,0.7772103072451537
losing,-0.7160058360456963,0.9127352131468771
delivered,-0.14949294424449971,0.6187274730608663
sheet,0.1552455808798392,0.3852727821590973
papers,-0.32947463168604874,0.7428055894713095
efficient,-0.8099584367440166,0.943126750962783
honest,-0.2591535201422366,0.6971121017032582
Pages,-0.10014218563210035,0.5809682584058689
violence,0.35803617394849535,0.24405555088309971
argument,-1.220370288917476,0.9911684397119942
context,-0.761274486049776,0.9299170645294961
mature,0.2670000874543841,0.3057984168541399
120,-0.43833760543984607,0.7963658262380767
concern,-0.41049123155485434,0.7826711358618144
external,-0.05291572176618891,0.5363147903956478
Hair,0.7193810715602211,0.07964304450436954
cooking,0.5563442464265678,0.14028167121114854
clothing,0.7576283387035573,0.06962625532462818
foods,0.6726480725400181,0.09498763774363161
arm,-0.7332485480162739,0.9219125430028631
bags,0.2759375068821135,0.2935648149446901
Square,-0.2588529295095781,0.6865907287034881
smile,0.3431766289127871,0.24883525316842636
Reading,-0.20433782260137817,0.6506618025752611
survey,-0.12148603224636138,0.5908150248174435
Quick,-0.6353017152867765,0.8897972110994251
processes,-1.0635039936566375,0.9797617093664024
Adam,-1.4832559064321562,0.9980750348993688
plate,-0.04358328028124408,0.5316213940899905
Disney,0.4645640531356196,0.1867056538365437
officer,-0.33023391791820034,0.738201206641916
Minnesota,-0.1748658070267043,0.6347807988585173
Photography,0.8481908351129548,0.05020367355209965
smooth,0.10629606125643783,0.4122230781802335
filter,0.6524741058488187,0.10244733988263954
judge,0.44069810236651885,0.19466246802317122
accessories,1.297164514019152,0.006727359174673375
retail,0.35047810571831145,0.25504995488551996
originally,-0.7354474677254574,0.9246090869512985
turning,-0.845520145556913,0.9475124061921134
Northern,-0.24978596396310976,0.6865119706699225
pink,1.0016824145498229,0.027604239340034642
employee,0.21620619308886338,0.33816535516890256
Perhaps,-0.429474212946667,0.7942219203600889
Chief,-0.9514997281708119,0.9662368808502084
climate,-0.1630969901857016,0.61893154690271
Indiana,0.6184898718503935,0.11504153555965169
degrees,-0.4264872754509659,0.7896267260278154
Field,-0.9128179709787525,0.9583911633225675
Sam,-1.0626457884058615,0.9802989202452537
till,-1.1506352256733299,0.9875940963451137
Instead,-0.26924315514331115,0.7000291240655084
chief,-0.7907247564677989,0.9371324424831486
agencies,0.49589202482700373,0.1693249668586786
Account,-0.6275866654959701,0.8853227756422705
positions,0.06659305672187095,0.4521195521356878
conversation,1.2786121922262574,0.006881889457265866
settings,0.05548216894382093,0.44699996637199213
Performance,0.0718515190592819,0.44375241620712524
99,-0.9303389793033875,0.9638887143805768
dates,0.8611669178432882,0.04642587187379521
massive,-0.28738335778151103,0.7078310063266813
Bad,-1.1778364095317886,0.9887792104069135
shoot,-0.5138968096224087,0.836449763553559
personally,-0.8047324485153183,0.940102539929227
lucky,-0.1873019384216621,0.6420011459722077
chosen,-0.5388029823339366,0.8486298552174969
Being,-0.7942737672212019,0.9356923954296599
ticket,-0.5589342527232266,0.8557627556355776
Seattle,0.7042926103388374,0.08807444634638228
Index,-0.5580514968101842,0.8596139993079894
Jason,-1.4194869046932899,0.997005014100847
photography,0.8728016197485009,0.04808285398782497
Ave,-0.6653695943255467,0.9011127286281733
cant,-1.1058971898797487,0.9837425884872639
min,-1.126784625647306,0.9856805890159176
LED,-0.45358112182727756,0.8061825870364012
ordered,-0.7724593880092697,0.9283672427280858
basically,-0.8041873776556668,0.9400787840574224
Station,1.3420488365796754,0.004919181788606841
Father,-1.4178028430905,0.9968748366218204
Atlanta,0.5191645995566412,0.1551826659029688
Pennsylvania,0.8164012035818813,0.05551091061095603
cake,0.5661804005849407,0.1351868957225446
CEO,-1.1734057197667502,0.9873703318719881
pleasure,0.3704202112179578,0.2337446602733676
jump,-0.6264328270011857,0.8811855479395592
IL,-0.7026381583871019,0.9152484502221803
Sound,-0.918190208105807,0.9611151941822413
Holy,-0.5601610240867989,0.8583926851155665
medicine,0.4136106184862935,0.21435600648630881
salt,-0.6885572596548581,0.911713878657288
affordable,0.40717878864377116,0.2164101569674277
chapter,-0.8765501865934573,0.9529551589116482
musical,-0.673163104147787,0.9008537318379013
feedback,-0.08251106076584355,0.5604162063633609
supplies,0.06992831876366902,0.45164790569376867
attached,-0.2751827627953466,0.7021947856497364
talks,-0.24423419663151358,0.6719566177477767
P.,-1.0650340284213462,0.9811581981268
nine,-0.24831244400638405,0.6798754322306381
log,-0.9992949550942463,0.971997124071857
talent,-0.9322047782375416,0.9661466324498508
kit,-1.4566483658144946,0.9976206062083921
route,-0.03756545113590902,0.5278365101992069
extended,0.1243581959176431,0.40683162970812903
Minister,-0.026153562464413405,0.5177425415421278
Spain,0.2877253371534167,0.29186675910867976
Fox,-0.7053540169699282,0.9127925285475553
Linux,-0.5592721964487416,0.8618058492737222
Categories,0.8354605529363223,0.05168532242515467
exclusive,-0.44851915054871033,0.805854539198814
Republican,-0.4231660531539658,0.7956240023375225
holds,-0.27805484216421666,0.7084198080018753
Enjoy,-0.5555499372288023,0.857553486062258
height,0.08398508758403364,0.4375383886194
persons,0.42849105709227264,0.20536704579357012
league,0.7432482851529705,0.0771083736423267
fairly,-0.06204492592790282,0.5479531350944326
Having,-0.6720166957262286,0.9034350298483258
typically,-0.41574192879446414,0.7900916507148961
meat,-0.5156731480283367,0.8410356772297529
entirely,-0.6209950321555783,0.8814872895189205
walked,-0.4151628545505968,0.7848789745806477
shower,1.0751554567591577,0.019117528204653844
Medicine,0.40886962468722027,0.2201520842564102
95,-0.9414769044597712,0.965671883013053
attacks,-0.2346627018124942,0.6749807518577207
lady,1.689264254587683,0.0005869645359133369
stone,-0.30186428260073506,0.7227772069792202
Speed,-0.49533584036175515,0.8304351633670488
Oregon,-0.44129178807620567,0.7969217601973737
issued,-0.12301316088289638,0.5976821023039846
Tony,-1.5753921840492975,0.9989325766925858
Tax,-0.6392949496731358,0.8888619105077622
El,-0.8234688255382588,0.9423489783319016
Orange,-0.07089108283546892,0.5521891474165338
Meeting,-0.4364556293878878,0.7990805312083273
250,-0.6894158916101011,0.9067239711724544
letters,1.1601050822809524,0.011956465373375136
NFL,-0.44375571198358843,0.7994983089957122
matters,0.08066386929744318,0.44303513300343633
perspective,-0.022340022988363756,0.5201312655353658
360,-0.8393327745635221,0.9486179229812853
default,-0.9726071749736718,0.969285369729903
41,-0.9679129144915067,0.9678488644909948
accident,-1.2335483845706126,0.9921659395460771
prove,-1.3414693759374476,0.994606851654033
;),-0.47280206208502995,0.8227562482690012
crowd,-0.1560370770990943,0.615124138767231
worldwide,0.19455751544319505,0.35286947526084944
thinks,-0.41726492586372493,0.7925585844828285
obtain,-0.4569055465859556,0.8114296172348163
Solutions,0.34465336802593677,0.254043060237792
iPad,0.7506821912523258,0.07437706191738802
Las,-0.18926976249477567,0.6478404830153882
millions,-0.5802930241856474,0.8671894172150441
taught,-0.5072143815340562,0.8330470557262701
banks,-0.7880132203967588,0.9356793875121139
Winter,0.5612940355762104,0.1371600529027175
Want,-0.7408675319283383,0.9254767007361123
typical,-0.42119200607441776,0.7891168483093766
MA,-0.9027097213273969,0.9605454333723511
pulled,-0.7988364402085197,0.9393490597611385
index,-0.066920489325659,0.5519320916000711
forever,0.5779063705735239,0.1343339481601029
bunch,-0.8914591790085002,0.9575942040588277
politics,0.006299154727213078,0.5001397780602705
Studies,0.7243352664328716,0.08169884473050137
Deals,-0.5666138434165251,0.8610073418941069
stands,-0.12313095401538188,0.5904981186603673
entered,0.13679050547134192,0.3918847185487514
EDT,0.03343144702709336,0.47116488982968396
Patch,-0.49872630176820343,0.8291149699372263
happening,0.004040788910500709,0.49800866717662606
Official,-0.3999660316604327,0.782307964462021
Members,0.26531661971089476,0.3023537839229292
sport,-0.8190243633960398,0.944723366450396
returns,-0.7296793567820165,0.9205353161955543
Paper,-0.07992378833008838,0.5585921833361818
Shoes,0.5120658442637788,0.1649029107413884
Beauty,1.2438847128454602,0.007232771642859626
motor,-0.8229180269864589,0.9432851859937177
Bed,-0.781202700130405,0.933476177768707
re,-1.1273090960563035,0.9859231476045756
wondering,-0.004440554883208261,0.4959098929016196
lets,-0.7191085785892353,0.9187011249356527
competitive,-0.9121974160123589,0.9617398721187781
moves,-0.5607625693575808,0.8582783562990575
planned,-1.4447335130306933,0.9975377225658609
clip,-0.533976114184352,0.8462513916032071
fund,-0.899025417689175,0.9562827256191225
saved,-0.4060251103024806,0.7859147876004078
relatively,-0.9039862532233477,0.9596335236602642
Fall,0.028724116402616354,0.47543184560424223
Unfortunately,-0.3454473689919294,0.7447202048859878
Stage,0.4136839608096141,0.2087349309178259
registration,0.8197922802212484,0.05778013465486931
LOL,-0.8337224286504681,0.9455011489917542
Dallas,0.9616317983051591,0.03358156118080835
Says,-0.42193374309407145,0.7925644777072955
everyday,-0.03752938145207998,0.5320173834712081
