,count_100,count_500,count_1000,count_2500,count_5000,count_10000,mean_100,mean_500,mean_1000,mean_2500,mean_5000,mean_10000
"[""Bodywork""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2231682039603866
"[""Boehner""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boer""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bog""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bogus""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boho""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.438400146533831
"[""Bohol""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.134944151955648
"[""Boi""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boiler""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boilers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bois""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bok""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bolero""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4553489263902275
"[""Boleyn""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2231465662617749
"[""Bolivar""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bollywood""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.0948138370734493,1.0948138370734493,1.0948138370734493,1.0948138370734493
"[""Bolt""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bolton""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bolts""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bombardier""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bomber""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bombers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bombshell""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.645583558822121
"[""Bonaparte""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bonaventure""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bonds""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bong""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bongo""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bonita""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.9726167901006244,0.9726167901006244
"[""Bonnaroo""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bonnie""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.0306785678892445,1.0306785678892445,1.0306785678892445,1.0306785678892445
"[""Bonny""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.968105095843397
"[""Bonuses""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boob""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4574230840593234,1.4574230840593234
"[""Boobies""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.309664433967033
"[""Boobs""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.5261963282446882,1.5261963282446882,1.5261963282446882
"[""Boogie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Booker""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bookkeeper""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9153417954037656
"[""Booklet""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.060923372892217,1.060923372892217
"[""Booklist""/SYM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.5013198975751445
"[""Bookshelf""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2657784842643238,1.2657784842643238
"[""Bookstore""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,1.1120844083784969,1.1120844083784969,1.1120844083784969
"[""Bookstores""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.165246121424563
"[""Bookworm""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.16513864812822
"[""Boom""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boop""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.374283998317312
"[""Bootleg""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Booty""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,0.992836218831916,0.992836218831916,0.992836218831916
"[""Boozer""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boracay""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1238433074183507
"[""Borat""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Borderline""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2588709356778889
"[""Bore""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Borealis""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4347667771234145
"[""Borges""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boris""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boro""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Borrowed""/VERB]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9223996455499188
"[""Borrower""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2779900960526944
"[""Borrowers""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2699823282124296
"[""Bos""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bosch""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bosco""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bosh""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bosque""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boss""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bosses""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boston""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bot""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Botanic""/ADJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.8317089776795304,0.8317089776795304
"[""Botanical""/ADJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.1308175563067089,1.1308175563067089,1.1308175563067089
"[""Botanicals""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.488730450794474
"[""Botox""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,1.1753368338992805,1.1753368338992805,1.1753368338992805
"[""Botswana""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.8295338488324214,0.8295338488324214
"[""Bottega""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.975976060796182
"[""Bottom""/NOUN]",0,1,1,1,1,1,N/A,0.867181627088001,0.867181627088001,0.867181627088001,0.867181627088001,0.867181627088001
"[""Boudoir""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.6387977754041705
"[""Bound""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,0.8730138996641993,0.8730138996641993,0.8730138996641993
"[""Boundaries""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2909574950888387,1.2909574950888387
"[""Bounty""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bouquet""/PUNCT]",0,0,0,1,1,1,N/A,N/A,N/A,1.2500053547436447,1.2500053547436447,1.2500053547436447
"[""Bouquets""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.426963529862164
"[""Bournemouth""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bout""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boutique""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.5320163063796088,1.5320163063796088,1.5320163063796088,1.5320163063796088
"[""Boutiques""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.5308331940095468
"[""Bowden""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bowe""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bowie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bowl""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bowler""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bows""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.9055426632123106,0.9055426632123106
"[""Bowyer""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Box""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boxers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boxing""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Boxster""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0496093038354923
"[""Boyz""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bra""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.6606309390048075,1.6606309390048075,1.6606309390048075
"[""Brace""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bracelet""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.2000697429293328,1.2000697429293328,1.2000697429293328,1.2000697429293328
"[""Bracelets""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,0.851451723598569,0.851451723598569,0.851451723598569
"[""Bracknell""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8607411512096325
"[""Brad""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brahma""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brahman""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Braided""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.8327978061978568,0.8327978061978568
"[""Brain""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brains""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Braking""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brandi""/PROPN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2510833421300078,1.2510833421300078
"[""Brando""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brandon""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brandy""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.566656526268429,1.566656526268429,1.566656526268429
"[""Bras""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.7205499190558724,1.7205499190558724
"[""Bratz""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.195124411437518
"[""Brava""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.5734765519013303
"[""Braves""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brawl""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brea""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4735274896543822,1.4735274896543822
"[""Breads""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.089623213933814
"[""Breakthrough""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.0553775128526617,1.0553775128526617
"[""Breakup""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1544984480784932
"[""Breast""/ADV]",0,1,1,1,1,1,N/A,1.554715352545708,1.554715352545708,1.554715352545708,1.554715352545708,1.554715352545708
"[""Breastfeeding""/VERB]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4591613611918752,1.4591613611918752
"[""Breasts""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4424211923026693,1.4424211923026693
"[""Breathtaking""/ADV]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1372904590100446
"[""Bree""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.291797346706146,1.291797346706146
"[""Brees""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Breeze""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,0.9248216530720592,0.9248216530720592,0.9248216530720592
"[""Bremen""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brenda""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.2311807185318544,1.2311807185318544,1.2311807185318544
"[""Brendan""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brenna""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2420326600024314
"[""Brent""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brethren""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brett""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brew""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brewers""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brewery""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brewing""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brian""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Briana""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4089080930321527
"[""Brianna""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.303955445198014,1.303955445198014
"[""Briar""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8937611303005041
"[""Brick""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brickell""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.128739247649796
"[""Bridal""/PUNCT]",0,0,1,1,1,1,N/A,N/A,1.7605586366494053,1.7605586366494053,1.7605586366494053,1.7605586366494053
"[""Bride""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.5093045324817504,1.5093045324817504,1.5093045324817504,1.5093045324817504
"[""Brides""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.6282659030554127,1.6282659030554127,1.6282659030554127
"[""Bridesmaid""/NUM]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.5093765125226826,1.5093765125226826
"[""Bridesmaids""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.595311147932485
"[""Bridget""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.2431445789996387,1.2431445789996387,1.2431445789996387
"[""Bridgette""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4864745323556314
"[""Brie""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.6288688546722137
"[""Brigade""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brigadier""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brigid""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.289534517122676
"[""Brigitte""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.7319662352869385,1.7319662352869385
"[""Brilliance""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1446344970713902
"[""Britannica""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brite""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8693097586695823
"[""Britney""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.4884639065556426,1.4884639065556426,1.4884639065556426,1.4884639065556426
"[""Britons""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brittany""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.244314927559638,1.244314927559638,1.244314927559638
"[""Brittney""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.5198599755587914,1.5198599755587914
"[""Bro""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brocade""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4487146582819166
"[""Brock""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brom""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bromwich""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bronco""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Broncos""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bronson""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bronte""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4993997447308118
"[""Brooch""/PUNCT]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4759690905855694,1.4759690905855694
"[""Brooke""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.2312555673318455,1.2312555673318455,1.2312555673318455,1.2312555673318455
"[""Bros""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brother""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brotherhood""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brothers""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Broughton""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brown""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Browns""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Browser""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bruce""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bruin""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bruins""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brunch""/PUNCT]",0,0,0,1,1,1,N/A,N/A,N/A,1.297278229401634,1.297278229401634,1.297278229401634
"[""Brunette""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.2402492152465705,1.2402492152465705,1.2402492152465705
"[""Brunettes""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8731625718978903
"[""Bruni""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0906313238026109
"[""Bruno""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brute""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Brutus""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bryan""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bu""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bubba""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buccaneers""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buck""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buckeye""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buckeyes""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buckles""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bucks""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bucky""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bucs""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bud""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buddha""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buddy""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Budweiser""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buff""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buffalo""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buffet""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buffs""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buffy""/INTJ]",0,0,1,1,1,1,N/A,N/A,0.9506198215202336,0.9506198215202336,0.9506198215202336,0.9506198215202336
"[""Buford""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bugatti""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bugs""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Build""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Builder""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Builders""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Builds""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Built""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bukkake""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9996480207500432
"[""Bulger""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bull""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bulldogs""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bullet""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bullets""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bullion""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bulls""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bullshit""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bully""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bum""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bumble""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.3131964319959863,1.3131964319959863
"[""Bundchen""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.6978250937654396
"[""Bundesliga""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bundy""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bungie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bunker""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Buns""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.3259287213335718
"[""Burch""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2835009308778498,1.2835009308778498
"[""Burj""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burleson""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burlesque""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.5249049752688637,1.5249049752688637
"[""Burners""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burnet""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burnley""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burnside""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burnt""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burrell""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burrows""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Burton""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""Bury""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
